sample	hla	p_ijk	pi
Line.20	HLA-A02:01	1.823e+01	3.125e-02
Line.20	HLA-A68:01	6.288e+02	7.979e-01
Line.20	HLA-B44:02	1.394e+01	2.822e-02
Line.20	HLA-C05:01	9.856e-02	5.582e-04
Line.20	HLA-C07:04	1.019e+02	1.420e-01
Line.21	HLA-A02:03	4.783e-02	5.998e-04
Line.21	HLA-A68:01	7.507e+00	3.664e-02
Line.21	HLA-B15:02	2.500e-01	2.347e-03
Line.21	HLA-B15:13	9.480e-02	1.400e-03
Line.21	HLA-C08:01	2.821e+02	9.590e-01
Line.22	HLA-A02:05	3.852e+02	7.654e-01
Line.22	HLA-A03:01	4.864e+01	1.295e-01
Line.22	HLA-B27:05	3.422e+00	1.196e-02
Line.22	HLA-B50:01	2.474e+01	9.250e-02
Line.22	HLA-C02:02	4.853e-03	1.795e-04
Line.22	HLA-C06:02	1.883e-02	4.122e-04
Line.23	HLA-A03:01	1.051e+02	3.828e-01
Line.23	HLA-B07:02	1.580e+01	7.469e-02
Line.23	HLA-B51:01	1.441e+02	5.420e-01
Line.23	HLA-C01:02	1.351e-02	3.528e-04
Line.23	HLA-C07:02	7.441e-04	1.260e-04
Line.24	HLA-A03:01	4.812e+01	4.771e-01
Line.24	HLA-B15:01	1.926e+01	2.131e-01
Line.24	HLA-B35:01	2.860e+01	3.085e-01
Line.24	HLA-C03:03	1.683e-02	1.105e-03
Line.24	HLA-C04:01	1.165e-03	1.452e-04
Line.25	HLA-A03:01	3.370e+02	4.964e-01
Line.25	HLA-B35:03	1.852e+00	1.288e-02
Line.25	HLA-B51:01	3.269e+02	4.889e-01
Line.25	HLA-C03:03	1.290e-01	1.262e-03
Line.25	HLA-C04:01	8.863e-02	5.202e-04
Line.26	HLA-A03:01	4.915e+00	8.211e-02
Line.26	HLA-A24:02	4.153e-01	1.208e-02
Line.26	HLA-B07:02	2.495e+01	3.503e-01
Line.26	HLA-B55:01	4.269e+01	5.529e-01
Line.26	HLA-C03:03	2.536e-02	1.703e-03
Line.26	HLA-C07:02	4.166e-03	9.678e-04
Line.27	HLA-A03:01	1.478e+01	1.235e-01
Line.27	HLA-A24:02	7.781e-01	1.052e-02
Line.27	HLA-B14:02	5.631e-02	2.606e-03
Line.27	HLA-B51:01	1.138e+02	8.449e-01
Line.27	HLA-C01:02	7.005e-02	1.759e-03
Line.27	HLA-C08:02	1.514e+00	1.667e-02
Line.28	HLA-A03:01	4.508e+01	2.525e-01
Line.28	HLA-A24:02	9.749e-01	1.229e-02
Line.28	HLA-B44:03	4.104e+01	2.661e-01
Line.28	HLA-B55:01	9.150e+01	4.632e-01
Line.28	HLA-C03:03	3.049e-02	1.009e-03
Line.28	HLA-C16:01	3.770e-01	4.885e-03
Line.29	HLA-A03:02	3.173e+02	4.540e-01
Line.29	HLA-A26:01	3.258e+02	4.693e-01
Line.29	HLA-B35:02	2.381e+01	5.705e-02
Line.29	HLA-B44:03	6.693e+00	1.758e-02
Line.29	HLA-C03:03	4.162e-02	4.759e-04
Line.29	HLA-C16:01	3.764e-01	1.617e-03
Line.3	HLA-A01:01	6.024e+01	1.309e-01
Line.3	HLA-A03:01	6.035e+01	1.237e-01
Line.3	HLA-B08:01	5.258e+01	9.880e-02
Line.3	HLA-B35:01	3.586e+02	6.448e-01
Line.3	HLA-C04:01	2.401e-02	2.900e-04
Line.3	HLA-C07:01	2.509e-01	1.528e-03
Line.30	HLA-A11:01	1.235e+02	9.542e-01
Line.30	HLA-B27:02	2.598e-05	1.061e-05
Line.30	HLA-B55:01	5.486e+00	4.550e-02
Line.30	HLA-C03:03	6.582e-04	1.350e-04
Line.30	HLA-C05:01	7.712e-04	1.138e-04
Line.31	HLA-A11:01	6.402e+01	1.199e-01
Line.31	HLA-A23:01	1.774e+00	6.459e-03
Line.31	HLA-B35:01	4.023e+02	6.798e-01
Line.31	HLA-B49:01	9.986e+01	1.933e-01
Line.31	HLA-C04:01	1.287e-02	2.319e-04
Line.31	HLA-C07:01	1.151e-02	3.785e-04
Line.32	HLA-A11:01	6.095e+00	4.648e-02
Line.32	HLA-A68:01	1.586e+02	8.838e-01
Line.32	HLA-B51:01	1.048e+01	6.092e-02
Line.32	HLA-B56:01	8.276e-01	8.797e-03
Line.32	HLA-C01:02	7.641e-05	1.671e-05
Line.32	HLA-C07:02	9.758e-06	8.602e-06
Line.33	HLA-A01:01	8.152e+01	3.261e-01
Line.33	HLA-A23:01	4.772e+00	2.838e-02
Line.33	HLA-B08:01	4.960e+01	1.697e-01
Line.33	HLA-B15:03	1.163e+02	4.674e-01
Line.33	HLA-C01:02	2.370e-01	1.957e-03
Line.33	HLA-C12:03	6.126e-01	6.400e-03
Line.34	HLA-A01:01	1.112e+02	1.291e-01
Line.34	HLA-A24:02	1.034e+01	1.800e-02
Line.34	HLA-B08:01	5.886e+01	6.005e-02
Line.34	HLA-B35:01	8.371e+02	7.906e-01
Line.34	HLA-C04:01	1.559e-01	6.771e-04
Line.34	HLA-C07:01	3.870e-01	1.613e-03
Line.35	HLA-A23:01	1.845e+00	3.169e-02
Line.35	HLA-A24:02	1.257e+00	2.163e-02
Line.35	HLA-B15:01	6.232e+01	6.924e-01
Line.35	HLA-B51:01	2.221e+01	2.463e-01
Line.35	HLA-C03:03	1.524e-02	1.056e-03
Line.35	HLA-C14:02	3.476e-01	6.875e-03
Line.36	HLA-A24:02	8.679e+00	1.736e-02
Line.36	HLA-A25:01	7.076e+00	1.635e-02
Line.36	HLA-B07:02	3.725e+02	3.928e-01
Line.36	HLA-B18:01	5.475e+02	5.712e-01
Line.36	HLA-C07:02	1.302e-01	1.615e-03
Line.36	HLA-C12:03	7.581e-02	7.206e-04
Line.37	HLA-A02:01	1.947e+01	1.185e-01
Line.37	HLA-A29:01	1.733e+00	1.514e-02
Line.37	HLA-B35:01	8.816e+01	4.746e-01
Line.37	HLA-B51:01	7.338e+01	3.883e-01
Line.37	HLA-C04:01	7.947e-03	3.571e-04
Line.37	HLA-C15:02	2.421e-01	3.100e-03
Line.38	HLA-A02:01	4.836e+02	5.947e-01
Line.38	HLA-A29:02	7.774e+01	1.026e-01
Line.38	HLA-B44:02	4.275e+01	7.630e-02
Line.38	HLA-B44:03	1.528e+02	2.106e-01
Line.38	HLA-C05:01	3.044e+00	7.533e-03
Line.38	HLA-C16:01	5.106e+00	8.284e-03
Line.39	HLA-A03:01	2.582e+02	4.411e-01
Line.39	HLA-A29:02	3.435e+01	6.710e-02
Line.39	HLA-B07:02	1.518e+02	2.581e-01
Line.39	HLA-B44:03	1.108e+02	2.251e-01
Line.39	HLA-C07:02	1.872e-02	5.588e-04
Line.39	HLA-C16:01	2.899e+00	8.041e-03
Line.4	HLA-A01:01	7.843e+01	2.442e-01
Line.4	HLA-A03:01	2.208e+01	6.626e-02
Line.4	HLA-B15:01	2.316e+02	6.254e-01
Line.4	HLA-B37:01	1.965e+01	6.108e-02
Line.4	HLA-C03:03	1.545e-01	1.769e-03
Line.4	HLA-C06:02	9.709e-02	1.287e-03
Line.40	HLA-A29:02	3.815e+02	5.910e-01
Line.40	HLA-B35:01	1.813e+02	2.885e-01
Line.40	HLA-B44:03	5.517e+01	1.153e-01
Line.40	HLA-C04:01	1.064e-02	1.411e-04
Line.40	HLA-C16:01	2.051e+00	5.080e-03
Line.41	HLA-A24:02	1.127e+00	8.117e-03
Line.41	HLA-A30:01	2.317e+01	6.618e-02
Line.41	HLA-B13:02	3.025e+02	8.173e-01
Line.41	HLA-B40:02	2.690e+01	1.037e-01
Line.41	HLA-C03:04	2.221e-01	2.620e-03
Line.41	HLA-C06:02	1.292e-01	2.106e-03
Line.42	HLA-A30:02	3.665e+01	3.289e-01
Line.42	HLA-A33:03	1.003e+01	9.299e-02
Line.42	HLA-B08:01	6.928e-01	7.015e-03
Line.42	HLA-B35:01	7.057e+01	5.677e-01
Line.42	HLA-C07:01	5.103e-02	3.419e-03
Line.43	HLA-A30:04	2.766e+01	9.310e-01
Line.43	HLA-A33:01	1.061e-03	1.959e-04
Line.43	HLA-B14:02	7.187e-03	1.670e-03
Line.43	HLA-B49:01	1.326e+00	6.581e-02
Line.43	HLA-C07:01	1.368e-03	7.770e-04
Line.43	HLA-C08:02	3.602e-03	5.087e-04
Line.44	HLA-A01:01	7.130e+01	1.951e-01
Line.44	HLA-A31:01	6.248e+01	1.514e-01
Line.44	HLA-B07:02	1.149e+02	2.720e-01
Line.44	HLA-B40:01	1.581e+02	3.792e-01
Line.44	HLA-C03:04	1.860e-01	1.795e-03
Line.44	HLA-C07:02	1.980e-02	5.225e-04
Line.45	HLA-A01:01	3.395e+01	7.846e-02
Line.45	HLA-A31:01	4.065e+01	8.888e-02
Line.45	HLA-B44:02	1.432e+00	6.119e-03
Line.45	HLA-B67:01	4.664e+02	8.219e-01
Line.45	HLA-C05:01	5.100e-01	3.646e-03
Line.45	HLA-C12:03	6.693e-02	1.007e-03
Line.46	HLA-A02:01	4.574e+02	6.109e-01
Line.46	HLA-A31:01	1.954e+02	2.584e-01
Line.46	HLA-B27:05	5.944e+01	9.479e-02
Line.46	HLA-B44:02	8.614e+00	2.290e-02
Line.46	HLA-C02:02	7.480e-02	6.361e-04
Line.46	HLA-C05:01	6.067e+00	1.238e-02
Line.47	HLA-A02:05	3.855e+01	8.060e-01
Line.47	HLA-A31:01	9.082e-01	2.622e-02
Line.47	HLA-B44:03	1.883e+00	5.928e-02
Line.47	HLA-B49:01	3.654e+00	1.082e-01
Line.47	HLA-C04:01	1.239e-05	3.588e-05
Line.47	HLA-C07:01	1.079e-03	2.386e-04
Line.48	HLA-A03:01	1.789e+02	2.972e-01
Line.48	HLA-A31:01	1.393e+02	2.234e-01
Line.48	HLA-B08:01	1.222e+02	1.906e-01
Line.48	HLA-B38:01	1.785e+02	2.876e-01
Line.48	HLA-C07:01	1.336e-02	4.709e-04
Line.48	HLA-C12:03	8.622e-02	7.483e-04
Line.49	HLA-A26:01	3.526e+02	8.856e-01
Line.49	HLA-A31:01	6.739e+00	2.218e-02
Line.49	HLA-B38:01	2.825e+01	8.281e-02
Line.49	HLA-B44:02	5.595e-01	4.244e-03
Line.49	HLA-C05:01	8.373e-01	4.464e-03
Line.49	HLA-C12:03	2.321e-02	7.358e-04
Line.5	HLA-A01:01	1.150e+02	2.659e-01
Line.5	HLA-A03:01	3.465e+01	7.648e-02
Line.5	HLA-B18:01	1.586e+02	3.281e-01
Line.5	HLA-B55:01	1.764e+02	3.267e-01
Line.5	HLA-C03:03	1.132e-01	1.209e-03
Line.5	HLA-C07:01	2.504e-01	1.642e-03
Line.50	HLA-A03:01	1.810e+01	3.267e-01
Line.50	HLA-A32:01	3.796e-02	2.264e-03
Line.50	HLA-B27:05	1.241e+00	2.663e-02
Line.50	HLA-B35:01	3.761e+01	6.433e-01
Line.50	HLA-C02:02	6.178e-03	8.369e-04
Line.50	HLA-C04:01	2.459e-03	2.847e-04
Line.51	HLA-A23:01	4.362e+00	3.304e-02
Line.51	HLA-A32:01	3.445e-02	7.146e-04
Line.51	HLA-B44:03	1.330e+02	8.729e-01
Line.51	HLA-B44:06	5.302e+00	4.924e-02
Line.51	HLA-C04:01	3.676e-01	3.547e-03
Line.51	HLA-C05:01	5.968e+00	4.057e-02
Line.52	HLA-A26:01	1.935e+01	3.559e-01
Line.52	HLA-A32:01	1.964e-04	3.200e-05
Line.52	HLA-B44:02	6.094e-02	3.942e-03
Line.52	HLA-B45:01	3.257e+01	6.385e-01
Line.52	HLA-C05:01	1.642e-02	1.402e-03
Line.52	HLA-C06:02	6.678e-04	1.896e-04
Line.53	HLA-A03:01	1.330e+01	3.423e-02
Line.53	HLA-A33:01	1.121e+00	5.095e-03
Line.53	HLA-B14:02	1.230e-01	1.404e-03
Line.53	HLA-B35:01	4.535e+02	9.496e-01
Line.53	HLA-C04:01	1.138e-01	1.202e-03
Line.53	HLA-C08:02	2.868e+00	8.497e-03
Line.54	HLA-A33:03	2.061e+01	1.811e-01
Line.54	HLA-A68:01	9.042e+01	6.852e-01
Line.54	HLA-B35:01	1.105e+01	9.837e-02
Line.54	HLA-B44:03	2.909e+00	3.497e-02
Line.54	HLA-C04:01	2.060e-04	2.891e-05
Line.54	HLA-C07:06	4.689e-03	3.614e-04
Line.55	HLA-A02:01	2.593e+01	6.560e-02
Line.55	HLA-A68:01	4.081e+02	7.378e-01
Line.55	HLA-B13:02	8.444e+01	1.709e-01
Line.55	HLA-B35:03	3.299e+00	2.373e-02
Line.55	HLA-C04:01	2.259e-01	1.615e-03
Line.55	HLA-C06:02	9.912e-03	2.741e-04
Line.6	HLA-A01:01	4.547e+01	1.261e-01
Line.6	HLA-A11:01	2.454e+02	5.396e-01
Line.6	HLA-B08:01	4.182e+01	9.285e-02
Line.6	HLA-B40:01	9.294e+01	2.378e-01
Line.6	HLA-C03:04	2.144e-01	2.097e-03
Line.6	HLA-C07:01	1.935e-01	1.652e-03
Line.7	HLA-A01:01	2.556e+01	1.442e-01
Line.7	HLA-A11:01	9.050e+01	4.369e-01
Line.7	HLA-B08:01	1.013e+01	4.903e-02
Line.7	HLA-B55:01	8.455e+01	3.662e-01
Line.7	HLA-C03:03	8.019e-02	1.669e-03
Line.7	HLA-C07:01	1.768e-01	2.057e-03
Line.8	HLA-A01:01	7.551e+00	3.421e-02
Line.8	HLA-A24:02	1.495e+00	9.650e-03
