sample	hla	p_ijk	pi
HLA-B27:07	HLA-B27:07	5.200e+01	1.000e+00
HLA-B27:08	HLA-B27:08	8.800e+01	1.000e+00
HLA-B27:09	HLA-B27:09	3.570e+02	1.000e+00
HLA-B35:01	HLA-B35:01	2.840e+02	1.000e+00
HLA-B35:03	HLA-B35:03	8.000e+00	1.000e+00
HLA-B35:04	HLA-B35:04	2.000e+00	1.000e+00
HLA-B35:08	HLA-B35:08	2.000e+01	1.000e+00
HLA-B37:01	HLA-B37:01	6.000e+00	1.000e+00
HLA-B38:01	HLA-B38:01	2.000e+00	1.000e+00
HLA-B39:01	HLA-B39:01	1.480e+02	1.000e+00
HLA-B39:06	HLA-B39:06	6.400e+01	1.000e+00
HLA-B39:09	HLA-B39:09	3.000e+00	1.000e+00
HLA-B39:24	HLA-B39:24	3.800e+01	1.000e+00
HLA-B40:01	HLA-B40:01	2.480e+02	1.000e+00
HLA-B40:02	HLA-B40:02	1.070e+03	1.000e+00
HLA-B41:01	HLA-B41:01	4.100e+01	1.000e+00
HLA-B41:02	HLA-B41:02	2.000e+00	1.000e+00
HLA-B41:03	HLA-B41:03	8.000e+00	1.000e+00
HLA-B41:04	HLA-B41:04	6.000e+00	1.000e+00
HLA-B41:05	HLA-B41:05	5.000e+00	1.000e+00
HLA-B41:06	HLA-B41:06	2.000e+00	1.000e+00
HLA-B42:01	HLA-B42:01	1.000e+00	1.000e+00
HLA-B44:02	HLA-B44:02	5.430e+02	1.000e+00
HLA-B44:03	HLA-B44:03	3.700e+02	1.000e+00
HLA-B44:08	HLA-B44:08	5.000e+00	1.000e+00
HLA-B44:09	HLA-B44:09	1.000e+01	1.000e+00
HLA-B44:27	HLA-B44:27	5.000e+00	1.000e+00
HLA-B44:28	HLA-B44:28	4.000e+00	1.000e+00
HLA-B45:01	HLA-B45:01	8.500e+01	1.000e+00
HLA-B46:01	HLA-B46:01	2.140e+02	1.000e+00
HLA-B47:01	HLA-B47:01	1.000e+00	1.000e+00
HLA-B49:01	HLA-B49:01	1.000e+01	1.000e+00
HLA-B50:01	HLA-B50:01	4.100e+01	1.000e+00
HLA-B51:01	HLA-B51:01	5.830e+02	1.000e+00
HLA-B51:08	HLA-B51:08	5.100e+01	1.000e+00
HLA-B52:01	HLA-B52:01	2.000e+00	1.000e+00
HLA-B54:01	HLA-B54:01	1.570e+02	1.000e+00
HLA-B56:01	HLA-B56:01	8.600e+01	1.000e+00
HLA-B57:01	HLA-B57:01	2.241e+03	1.000e+00
HLA-B57:02	HLA-B57:02	1.000e+00	1.000e+00
HLA-B57:03	HLA-B57:03	3.780e+02	1.000e+00
HLA-B58:01	HLA-B58:01	2.290e+02	1.000e+00
HLA-B73:01	HLA-B73:01	2.800e+01	1.000e+00
HLA-C01:02	HLA-C01:02	2.750e+02	1.000e+00
HLA-C02:02	HLA-C02:02	1.450e+02	1.000e+00
HLA-C03:03	HLA-C03:03	3.200e+01	1.000e+00
HLA-C03:04	HLA-C03:04	1.560e+02	1.000e+00
HLA-C04:01	HLA-C04:01	2.400e+02	1.000e+00
HLA-C05:01	HLA-C05:01	4.110e+02	1.000e+00
HLA-C06:02	HLA-C06:02	2.610e+02	1.000e+00
HLA-C07:01	HLA-C07:01	2.700e+01	1.000e+00
HLA-C07:02	HLA-C07:02	1.300e+02	1.000e+00
HLA-C08:02	HLA-C08:02	3.620e+02	1.000e+00
HLA-C12:02	HLA-C12:02	1.000e+00	1.000e+00
HLA-C12:03	HLA-C12:03	1.050e+02	1.000e+00
HLA-C14:02	HLA-C14:02	3.590e+02	1.000e+00
HLA-C15:02	HLA-C15:02	2.030e+02	1.000e+00
HLA-C16:01	HLA-C16:01	3.950e+02	1.000e+00
HLA-C17:01	HLA-C17:01	4.400e+01	1.000e+00
JY	HLA-A02:01	2.493e+02	4.229e-01
JY	HLA-B07:02	3.275e+02	5.750e-01
JY	HLA-C07:02	2.081e-01	2.045e-03
LNT-229	HLA-A03:01	1.329e+03	6.186e-01
LNT-229	HLA-B35:01	8.161e+02	3.809e-01
LNT-229	HLA-C04:01	9.223e-02	4.348e-04
Line.1	HLA-A01:01	4.682e+01	4.800e-01
Line.1	HLA-A03:01	1.554e+01	1.513e-01
Line.1	HLA-B07:02	1.837e+01	1.788e-01
Line.1	HLA-B08:01	1.623e+01	1.519e-01
Line.1	HLA-C07:01	2.930e+00	3.504e-02
Line.1	HLA-C07:02	1.201e-01	2.921e-03
Line.10	HLA-A01:01	7.574e+01	2.102e-01
Line.10	HLA-A25:01	3.382e+01	9.488e-02
Line.10	HLA-B08:01	5.566e+01	1.316e-01
Line.10	HLA-B18:01	2.334e+02	5.490e-01
Line.10	HLA-C07:01	2.971e+00	1.044e-02
Line.10	HLA-C12:03	4.585e-01	3.816e-03
Line.11	HLA-A01:01	7.061e+01	9.141e-02
Line.11	HLA-A26:01	4.401e+02	4.658e-01
Line.11	HLA-B15:01	3.321e+02	3.663e-01
Line.11	HLA-B18:01	6.143e+01	7.264e-02
Line.11	HLA-C03:03	9.906e-02	5.389e-04
Line.11	HLA-C07:01	1.655e+00	3.265e-03
Line.12	HLA-A01:01	7.043e+01	1.614e-01
Line.12	HLA-A33:01	6.538e+00	1.435e-02
Line.12	HLA-B35:01	3.194e+02	6.260e-01
Line.12	HLA-B44:03	8.753e+01	1.970e-01
Line.12	HLA-C02:02	1.140e-01	9.429e-04
Line.12	HLA-C04:01	1.639e-02	2.622e-04
Line.13	HLA-A02:01	2.285e+01	2.634e-01
Line.13	HLA-A03:01	1.060e+01	1.292e-01
Line.13	HLA-B13:02	5.688e+01	5.868e-01
Line.13	HLA-B47:01	3.121e-03	2.675e-03
Line.13	HLA-C06:02	6.681e-01	1.788e-02
Line.14	HLA-A02:01	9.121e+00	2.241e-01
Line.14	HLA-A03:01	1.599e+01	3.769e-01
Line.14	HLA-B07:02	1.515e+01	3.678e-01
Line.14	HLA-B44:02	5.711e-01	2.154e-02
Line.14	HLA-C05:01	1.508e-01	7.710e-03
Line.14	HLA-C07:02	1.969e-02	1.974e-03
Line.15	HLA-A02:01	1.980e+01	1.043e-01
Line.15	HLA-A11:01	1.538e+02	7.494e-01
Line.15	HLA-B44:02	7.965e+00	5.325e-02
Line.15	HLA-B44:03	1.624e+01	8.985e-02
Line.15	HLA-C05:01	5.016e-02	1.227e-03
Line.15	HLA-C16:01	1.316e-01	2.007e-03
Line.16	HLA-A02:01	2.609e+01	3.419e-01
Line.16	HLA-A23:01	9.985e-01	2.298e-02
Line.16	HLA-B15:03	2.128e+01	2.937e-01
Line.16	HLA-B18:01	2.447e+01	3.360e-01
Line.16	HLA-C02:02	8.217e-02	2.713e-03
Line.16	HLA-C02:10	8.217e-02	2.713e-03
Line.17	HLA-A02:01	1.119e+01	3.836e-02
Line.17	HLA-A24:02	1.865e+00	1.030e-02
Line.17	HLA-B38:01	4.632e+01	1.366e-01
Line.17	HLA-B48:01	3.389e-02	1.561e-04
Line.17	HLA-C03:04	1.023e-01	1.086e-03
Line.17	HLA-C08:03	3.005e+02	8.135e-01
Line.18	HLA-A02:01	2.230e+01	6.252e-02
Line.18	HLA-A32:01	1.440e-01	1.208e-03
Line.18	HLA-B15:01	8.605e+01	2.661e-01
Line.18	HLA-B18:01	6.838e+01	2.183e-01
Line.18	HLA-C04:01	9.231e-03	2.002e-04
Line.18	HLA-C07:04	1.531e+02	4.516e-01
Line.19	HLA-A02:01	1.643e+00	2.963e-02
Line.19	HLA-A32:01	7.521e-02	2.438e-03
Line.19	HLA-B44:02	1.827e+00	3.757e-02
Line.19	HLA-B52:01	6.304e+01	9.183e-01
Line.19	HLA-C12:02	2.217e-01	5.893e-03
Line.19	HLA-C16:04	1.901e-01	6.127e-03
Line.2	HLA-A01:01	3.089e+01	1.848e-01
Line.2	HLA-A03:01	6.390e+01	3.421e-01
Line.2	HLA-B08:01	5.240e+00	2.909e-02
Line.2	HLA-B18:01	4.790e+01	2.612e-01
Line.2	HLA-C07:01	3.408e+01	1.827e-01
Line.20	HLA-A02:01	9.522e+00	1.585e-02
Line.20	HLA-A68:01	5.984e+02	7.565e-01
Line.20	HLA-B44:02	4.640e+01	7.282e-02
Line.20	HLA-C05:01	5.607e-02	4.167e-04
Line.20	HLA-C07:04	1.096e+02	1.544e-01
Line.21	HLA-A02:03	4.657e-02	5.398e-04
Line.21	HLA-A68:01	5.688e+00	2.997e-02
Line.21	HLA-B15:02	1.842e-01	1.890e-03
Line.21	HLA-B15:13	1.786e-01	1.697e-03
Line.21	HLA-C08:01	2.699e+02	9.659e-01
Line.22	HLA-A02:05	2.753e+02	5.655e-01
Line.22	HLA-A03:01	3.380e+01	8.883e-02
Line.22	HLA-B27:05	4.875e+00	1.436e-02
Line.22	HLA-B50:01	1.409e+02	3.297e-01
Line.22	HLA-C02:02	1.627e-02	3.279e-04
Line.22	HLA-C06:02	9.762e-02	1.228e-03
Line.23	HLA-A03:01	1.086e+02	3.649e-01
Line.23	HLA-B07:02	1.057e+01	5.085e-02
Line.23	HLA-B51:01	1.668e+02	5.832e-01
Line.23	HLA-C01:02	8.654e-02	9.753e-04
Line.23	HLA-C07:02	2.693e-03	1.357e-04
Line.24	HLA-A03:01	8.745e+01	7.243e-01
Line.24	HLA-B15:01	6.426e+00	7.179e-02
Line.24	HLA-B35:01	1.911e+01	2.029e-01
Line.24	HLA-C03:03	1.440e-02	8.205e-04
Line.24	HLA-C04:01	1.238e-03	2.105e-04
Line.25	HLA-A03:01	2.905e+02	4.253e-01
Line.25	HLA-B35:03	9.072e+00	2.953e-02
Line.25	HLA-B51:01	3.542e+02	5.431e-01
Line.25	HLA-C03:03	1.882e-01	1.381e-03
Line.25	HLA-C04:01	6.785e-02	6.950e-04
Line.26	HLA-A03:01	1.469e+01	2.074e-01
Line.26	HLA-A24:02	7.313e-01	1.713e-02
Line.26	HLA-B07:02	1.801e+01	2.490e-01
Line.26	HLA-B55:01	4.050e+01	5.216e-01
Line.26	HLA-C03:03	1.474e-02	1.020e-03
Line.26	HLA-C07:02	5.169e-02	3.804e-03
Line.27	HLA-A03:01	5.843e+00	6.190e-02
Line.27	HLA-A24:02	8.281e-01	1.363e-02
Line.27	HLA-B14:02	1.400e-01	3.351e-03
Line.27	HLA-B51:01	1.151e+02	9.184e-01
Line.27	HLA-C01:02	5.298e-02	1.516e-03
Line.27	HLA-C08:02	5.226e-02	1.210e-03
Line.28	HLA-A03:01	3.370e+01	2.197e-01
Line.28	HLA-A24:02	9.838e-01	1.116e-02
Line.28	HLA-B44:03	5.541e+01	3.853e-01
Line.28	HLA-B55:01	5.866e+01	3.791e-01
Line.28	HLA-C03:03	3.526e-02	9.535e-04
Line.28	HLA-C16:01	2.090e-01	3.831e-03
Line.29	HLA-A03:02	1.961e+02	2.885e-01
Line.29	HLA-A26:01	3.652e+02	5.209e-01
Line.29	HLA-B35:02	9.352e+01	1.555e-01
Line.29	HLA-B44:03	1.781e+01	3.320e-02
Line.29	HLA-C03:03	4.413e-02	3.751e-04
Line.29	HLA-C16:01	3.260e-01	1.547e-03
Line.3	HLA-A01:01	4.029e+01	8.304e-02
Line.3	HLA-A03:01	5.802e+01	1.067e-01
Line.3	HLA-B08:01	3.399e+01	6.323e-02
Line.3	HLA-B35:01	4.450e+02	7.415e-01
Line.3	HLA-C04:01	8.275e-02	7.035e-04
Line.3	HLA-C07:01	1.587e+00	4.844e-03
Line.30	HLA-A11:01	1.132e+02	9.161e-01
Line.30	HLA-B27:02	1.485e-03	1.878e-04
Line.30	HLA-B55:01	9.775e+00	8.361e-02
Line.30	HLA-C03:03	1.562e-05	1.108e-05
Line.30	HLA-C05:01	3.164e-03	1.155e-04
Line.31	HLA-A11:01	3.444e+01	6.890e-02
Line.31	HLA-A23:01	1.267e+00	4.584e-03
Line.31	HLA-B35:01	3.206e+02	5.655e-01
Line.31	HLA-B49:01	2.026e+02	3.600e-01
Line.31	HLA-C04:01	2.398e-02	3.744e-04
Line.31	HLA-C07:01	1.119e-01	7.242e-04
Line.32	HLA-A11:01	5.029e+00	3.597e-02
Line.32	HLA-A68:01	1.761e+02	8.674e-01
Line.32	HLA-B51:01	1.662e+01	8.832e-02
Line.32	HLA-B56:01	1.198e+00	8.137e-03
Line.32	HLA-C01:02	3.061e-03	1.179e-04
Line.32	HLA-C07:02	2.232e-04	3.821e-05
Line.33	HLA-A01:01	4.095e+01	1.820e-01
Line.33	HLA-A23:01	3.263e+00	2.039e-02
Line.33	HLA-B08:01	4.834e+01	1.831e-01
Line.33	HLA-B15:03	1.409e+02	5.705e-01
Line.33	HLA-C01:02	6.088e+00	2.344e-02
Line.33	HLA-C12:03	2.456e+00	2.048e-02
Line.34	HLA-A01:01	7.638e+01	9.273e-02
Line.34	HLA-A24:02	2.212e+01	3.151e-02
Line.34	HLA-B08:01	2.594e+01	2.971e-02
Line.34	HLA-B35:01	8.557e+02	8.399e-01
Line.34	HLA-C04:01	1.623e-01	9.136e-04
Line.34	HLA-C07:01	2.748e+00	5.267e-03
Line.35	HLA-A23:01	2.587e+00	3.826e-02
Line.35	HLA-A24:02	2.656e+00	3.752e-02
Line.35	HLA-B15:01	5.004e+01	5.255e-01
Line.35	HLA-B51:01	3.618e+01	3.638e-01
Line.35	HLA-C03:03	5.149e-03	3.143e-04
Line.35	HLA-C14:02	2.525e+00	3.462e-02
Line.36	HLA-A24:02	1.494e+01	2.504e-02
Line.36	HLA-A25:01	9.387e+00	1.542e-02
Line.36	HLA-B07:02	2.893e+02	3.325e-01
Line.36	HLA-B18:01	5.531e+02	6.215e-01
Line.36	HLA-C07:02	1.053e+00	4.307e-03
Line.36	HLA-C12:03	2.197e-01	1.235e-03
Line.37	HLA-A02:01	1.446e+01	7.444e-02
Line.37	HLA-A29:01	4.530e+00	3.011e-02
Line.37	HLA-B35:01	9.916e+01	4.848e-01
Line.37	HLA-B51:01	8.777e+01	4.091e-01
Line.37	HLA-C04:01	1.039e-02	4.289e-04
Line.37	HLA-C15:02	6.983e-02	1.111e-03
Line.38	HLA-A02:01	3.365e+02	4.280e-01
Line.38	HLA-A29:02	1.076e+02	1.481e-01
Line.38	HLA-B44:02	9.511e+01	1.450e-01
Line.38	HLA-B44:03	2.015e+02	2.681e-01
Line.38	HLA-C05:01	2.064e+00	7.018e-03
Line.38	HLA-C16:01	1.168e+00	3.815e-03
Line.39	HLA-A03:01	2.453e+02	4.143e-01
Line.39	HLA-A29:02	7.876e+01	1.490e-01
Line.39	HLA-B07:02	1.167e+02	2.091e-01
Line.39	HLA-B44:03	1.156e+02	2.206e-01
Line.39	HLA-C07:02	1.599e-01	1.383e-03
Line.39	HLA-C16:01	1.465e+00	5.658e-03
Line.4	HLA-A01:01	5.555e+01	1.810e-01
Line.4	HLA-A03:01	4.353e+01	1.284e-01
Line.4	HLA-B15:01	2.217e+02	6.331e-01
Line.4	HLA-B37:01	1.664e+01	5.191e-02
Line.4	HLA-C03:03	2.782e-01	2.627e-03
Line.4	HLA-C06:02	3.339e-01	2.994e-03
Line.40	HLA-A29:02	5.300e+02	7.584e-01
Line.40	HLA-B35:01	1.118e+02	1.745e-01
Line.40	HLA-B44:03	3.127e+01	6.378e-02
Line.40	HLA-C04:01	1.085e-02	2.025e-04
Line.40	HLA-C16:01	8.488e-01	3.171e-03
Line.41	HLA-A24:02	2.193e+00	1.246e-02
Line.41	HLA-A30:01	4.527e+01	1.294e-01
Line.41	HLA-B13:02	2.388e+02	6.731e-01
Line.41	HLA-B40:02	4.988e+01	1.778e-01
Line.41	HLA-C03:04	1.494e-01	1.508e-03
Line.41	HLA-C06:02	6.925e-01	5.752e-03
Line.42	HLA-A30:02	1.728e+01	1.473e-01
Line.42	HLA-A33:03	1.152e+01	8.826e-02
Line.42	HLA-B08:01	1.134e+00	1.053e-02
Line.42	HLA-B35:01	9.867e+01	7.239e-01
Line.42	HLA-C07:01	2.395e+00	2.996e-02
Line.43	HLA-A30:04	9.236e+00	4.415e-01
Line.43	HLA-A33:01	4.435e-03	3.207e-04
Line.43	HLA-B14:02	1.003e-05	8.900e-06
Line.43	HLA-B49:01	1.373e+01	5.546e-01
Line.43	HLA-C07:01	3.005e-02	3.503e-03
Line.43	HLA-C08:02	2.188e-06	2.938e-06
Line.44	HLA-A01:01	2.244e+01	7.629e-02
Line.44	HLA-A31:01	6.283e+01	1.572e-01
Line.44	HLA-B07:02	2.185e+01	6.755e-02
Line.44	HLA-B40:01	2.747e+02	6.969e-01
Line.44	HLA-C03:04	9.499e-02	1.150e-03
Line.44	HLA-C07:02	7.638e-02	8.987e-04
Line.45	HLA-A01:01	3.111e+01	7.225e-02
Line.45	HLA-A31:01	8.514e+01	1.626e-01
Line.45	HLA-B44:02	2.172e+00	7.202e-03
Line.45	HLA-B67:01	4.159e+02	7.534e-01
Line.45	HLA-C05:01	4.706e-01	3.001e-03
Line.45	HLA-C12:03	1.865e-01	1.487e-03
Line.46	HLA-A02:01	2.145e+02	3.255e-01
Line.46	HLA-A31:01	3.568e+02	4.792e-01
Line.46	HLA-B27:05	6.621e+01	1.130e-01
Line.46	HLA-B44:02	3.130e+01	6.376e-02
Line.46	HLA-C02:02	7.019e-02	5.979e-04
Line.46	HLA-C05:01	6.135e+00	1.793e-02
Line.47	HLA-A02:05	1.193e+01	2.359e-01
Line.47	HLA-A31:01	1.092e+01	2.145e-01
Line.47	HLA-B44:03	6.664e+00	1.486e-01
Line.47	HLA-B49:01	1.947e+01	3.999e-01
Line.47	HLA-C04:01	1.095e-04	4.298e-05
Line.47	HLA-C07:01	1.787e-02	1.104e-03
Line.48	HLA-A03:01	1.043e+02	1.739e-01
Line.48	HLA-A31:01	2.210e+02	3.138e-01
Line.48	HLA-B08:01	9.262e+01	1.547e-01
Line.48	HLA-B38:01	2.288e+02	3.553e-01
Line.48	HLA-C07:01	1.907e-01	1.270e-03
Line.48	HLA-C12:03	1.332e-01	1.069e-03
Line.49	HLA-A26:01	3.193e+02	8.466e-01
Line.49	HLA-A31:01	1.299e+01	3.659e-02
Line.49	HLA-B38:01	3.422e+01	9.914e-02
Line.49	HLA-B44:02	2.965e+00	1.303e-02
Line.49	HLA-C05:01	5.125e-01	3.626e-03
Line.49	HLA-C12:03	5.717e-02	1.014e-03
Line.5	HLA-A01:01	1.025e+02	2.513e-01
Line.5	HLA-A03:01	5.994e+01	1.347e-01
Line.5	HLA-B18:01	1.348e+02	3.087e-01
Line.5	HLA-B55:01	1.373e+02	2.969e-01
Line.5	HLA-C03:03	7.651e-02	7.891e-04
Line.5	HLA-C07:01	2.441e+00	7.659e-03
Line.50	HLA-A03:01	1.751e+01	2.653e-01
Line.50	HLA-A32:01	6.412e-02	2.606e-03
Line.50	HLA-B27:05	1.987e+00	3.221e-02
Line.50	HLA-B35:01	4.739e+01	6.971e-01
Line.50	HLA-C02:02	3.842e-02	1.921e-03
Line.50	HLA-C04:01	1.084e-02	8.834e-04
Line.51	HLA-A23:01	2.717e+00	2.018e-02
Line.51	HLA-A32:01	1.354e-01	2.012e-03
Line.51	HLA-B44:03	1.295e+02	7.934e-01
Line.51	HLA-B44:06	2.825e+01	1.712e-01
Line.51	HLA-C04:01	1.110e+00	9.433e-03
Line.51	HLA-C05:01	2.415e-01	3.703e-03
Line.52	HLA-A26:01	6.273e+00	1.812e-01
Line.52	HLA-A32:01	1.081e-03	1.561e-04
Line.52	HLA-B44:02	2.657e-01	1.301e-02
Line.52	HLA-B45:01	3.046e+01	8.052e-01
Line.52	HLA-C05:01	4.326e-04	1.469e-04
Line.52	HLA-C06:02	1.687e-03	2.982e-04
Line.53	HLA-A03:01	1.077e+01	2.838e-02
Line.53	HLA-A33:01	2.172e+00	6.174e-03
Line.53	HLA-B14:02	1.196e-01	1.215e-03
Line.53	HLA-B35:01	4.316e+02	9.563e-01
Line.53	HLA-C04:01	1.592e-01	1.593e-03
Line.53	HLA-C08:02	2.145e+00	6.316e-03
Line.54	HLA-A33:03	2.321e+01	1.706e-01
Line.54	HLA-A68:01	9.753e+01	6.545e-01
Line.54	HLA-B35:01	2.077e+01	1.582e-01
Line.54	HLA-B44:03	1.436e+00	1.554e-02
Line.54	HLA-C04:01	6.839e-04	8.636e-05
Line.54	HLA-C07:06	5.397e-02	1.028e-03
Line.55	HLA-A02:01	2.193e+01	4.646e-02
Line.55	HLA-A68:01	4.539e+02	7.560e-01
Line.55	HLA-B13:02	8.186e+01	1.559e-01
Line.55	HLA-B35:03	1.216e+01	4.014e-02
Line.55	HLA-C04:01	1.126e-01	9.844e-04
Line.55	HLA-C06:02	2.928e-02	5.259e-04
Line.6	HLA-A01:01	2.190e+01	7.376e-02
Line.6	HLA-A11:01	1.876e+02	4.938e-01
Line.6	HLA-B08:01	1.348e+01	3.856e-02
Line.6	HLA-B40:01	1.482e+02	3.887e-01
Line.6	HLA-C03:04	1.083e-01	1.260e-03
Line.6	HLA-C07:01	7.143e-01	3.856e-03
Line.7	HLA-A01:01	2.076e+01	1.163e-01
Line.7	HLA-A11:01	9.086e+01	4.388e-01
Line.7	HLA-B08:01	8.569e+00	4.397e-02
Line.7	HLA-B55:01	8.695e+01	3.935e-01
