sample	hla	p_ijk	pi
HCC1143	HLA-C04:01	7.891e-03	2.516e-04
HCC1143	HLA-C06:02	4.194e-01	3.437e-03
HCC1937	HLA-A23:01	3.277e+01	5.434e-02
HCC1937	HLA-A24:02	1.387e+01	2.392e-02
HCC1937	HLA-B07:02	3.164e+02	3.179e-01
HCC1937	HLA-B40:01	6.339e+02	6.025e-01
HCC1937	HLA-C03:04	5.458e-02	3.914e-04
HCC1937	HLA-C07:02	6.242e-02	9.192e-04
HCT116	HLA-A01:01	6.106e+01	9.402e-02
HCT116	HLA-A02:01	2.590e+02	3.155e-01
HCT116	HLA-B18:01	1.163e+01	2.118e-02
HCT116	HLA-B45:01	4.579e+02	5.637e-01
HCT116	HLA-C05:01	9.847e-01	3.599e-03
HCT116	HLA-C07:01	3.960e-01	1.910e-03
HEK293	HLA-A03:01	9.163e+02	9.966e-01
HEK293	HLA-B07:02	1.647e+00	3.227e-03
HEK293	HLA-C07:02	3.655e-03	1.697e-04
HL-60	HLA-A01:01	2.802e+00	2.442e-03
HL-60	HLA-B57:01	1.275e+03	9.902e-01
HL-60	HLA-C06:02	3.748e+00	7.356e-03
HLA-A01:01	HLA-A01:01	1.291e+03	1.000e+00
HLA-A02:01	HLA-A02:01	1.871e+03	1.000e+00
HLA-A02:03	HLA-A02:03	1.580e+02	1.000e+00
HLA-A02:04	HLA-A02:04	3.240e+02	1.000e+00
HLA-A02:05	HLA-A02:05	2.900e+01	1.000e+00
HLA-A02:06	HLA-A02:06	1.000e+00	1.000e+00
HLA-A02:07	HLA-A02:07	4.660e+02	1.000e+00
HLA-A02:14	HLA-A02:14	1.000e+00	1.000e+00
HLA-A03:01	HLA-A03:01	5.990e+02	1.000e+00
HLA-A11:01	HLA-A11:01	3.410e+02	1.000e+00
HLA-A23:01	HLA-A23:01	2.000e+00	1.000e+00
HLA-A24:02	HLA-A24:02	1.010e+03	1.000e+00
HLA-A24:06	HLA-A24:06	3.200e+01	1.000e+00
HLA-A24:13	HLA-A24:13	1.000e+01	1.000e+00
HLA-A25:01	HLA-A25:01	1.000e+00	1.000e+00
HLA-A26:01	HLA-A26:01	2.300e+01	1.000e+00
HLA-A29:02	HLA-A29:02	1.096e+03	1.000e+00
HLA-A30:01	HLA-A30:01	2.000e+00	1.000e+00
HLA-A30:02	HLA-A30:02	2.000e+00	1.000e+00
HLA-A31:01	HLA-A31:01	3.090e+02	1.000e+00
HLA-A32:01	HLA-A32:01	5.300e+01	1.000e+00
HLA-A66:01	HLA-A66:01	7.000e+00	1.000e+00
HLA-A66:02	HLA-A66:02	5.000e+00	1.000e+00
HLA-A68:01	HLA-A68:01	2.000e+00	1.000e+00
HLA-A68:02	HLA-A68:02	3.330e+02	1.000e+00
HLA-B07:02	HLA-B07:02	2.026e+03	1.000e+00
HLA-B08:01	HLA-B08:01	6.360e+02	1.000e+00
HLA-B13:01	HLA-B13:01	9.000e+00	1.000e+00
HLA-B13:02	HLA-B13:02	8.000e+00	1.000e+00
HLA-B14:02	HLA-B14:02	4.100e+01	1.000e+00
HLA-B14:03	HLA-B14:03	3.000e+00	1.000e+00
HLA-B15:01	HLA-B15:01	1.165e+03	1.000e+00
HLA-B15:02	HLA-B15:02	3.490e+02	1.000e+00
HLA-B15:03	HLA-B15:03	1.000e+00	1.000e+00
HLA-B15:08	HLA-B15:08	3.000e+00	1.000e+00
HLA-B15:09	HLA-B15:09	2.000e+00	1.000e+00
HLA-B15:10	HLA-B15:10	3.000e+00	1.000e+00
HLA-B15:11	HLA-B15:11	9.000e+00	1.000e+00
HLA-B15:16	HLA-B15:16	1.000e+00	1.000e+00
HLA-B15:17	HLA-B15:17	1.000e+00	1.000e+00
HLA-B15:42	HLA-B15:42	1.000e+00	1.000e+00
HLA-B18:01	HLA-B18:01	1.330e+02	1.000e+00
HLA-B18:03	HLA-B18:03	1.300e+01	1.000e+00
HLA-B27:01	HLA-B27:01	4.320e+02	1.000e+00
HLA-B27:02	HLA-B27:02	2.660e+02	1.000e+00
HLA-B27:03	HLA-B27:03	1.000e+01	1.000e+00
HLA-B27:04	HLA-B27:04	2.800e+01	1.000e+00
HLA-B27:05	HLA-B27:05	2.840e+02	1.000e+00
HLA-B27:06	HLA-B27:06	3.500e+01	1.000e+00
HLA-B27:07	HLA-B27:07	5.500e+01	1.000e+00
HLA-B27:08	HLA-B27:08	9.600e+01	1.000e+00
HLA-B27:09	HLA-B27:09	3.590e+02	1.000e+00
HLA-B35:01	HLA-B35:01	2.880e+02	1.000e+00
HLA-B35:02	HLA-B35:02	4.000e+00	1.000e+00
HLA-B35:03	HLA-B35:03	1.100e+01	1.000e+00
HLA-B35:04	HLA-B35:04	1.000e+00	1.000e+00
HLA-B35:06	HLA-B35:06	1.000e+00	1.000e+00
HLA-B35:08	HLA-B35:08	2.600e+01	1.000e+00
HLA-B37:01	HLA-B37:01	1.000e+01	1.000e+00
HLA-B38:01	HLA-B38:01	1.000e+00	1.000e+00
HLA-B39:01	HLA-B39:01	1.530e+02	1.000e+00
HLA-B39:05	HLA-B39:05	1.000e+00	1.000e+00
HLA-B39:06	HLA-B39:06	8.200e+01	1.000e+00
HLA-B39:10	HLA-B39:10	2.000e+00	1.000e+00
HLA-B39:24	HLA-B39:24	3.300e+01	1.000e+00
HLA-B40:01	HLA-B40:01	2.410e+02	1.000e+00
HLA-B40:02	HLA-B40:02	1.056e+03	1.000e+00
HLA-B41:01	HLA-B41:01	4.900e+01	1.000e+00
HLA-B41:02	HLA-B41:02	1.000e+00	1.000e+00
HLA-B41:03	HLA-B41:03	9.000e+00	1.000e+00
HLA-B41:04	HLA-B41:04	7.000e+00	1.000e+00
HLA-B41:05	HLA-B41:05	4.000e+00	1.000e+00
HLA-B41:06	HLA-B41:06	6.000e+00	1.000e+00
HLA-B44:02	HLA-B44:02	5.150e+02	1.000e+00
HLA-B44:03	HLA-B44:03	3.890e+02	1.000e+00
HLA-B44:08	HLA-B44:08	5.000e+00	1.000e+00
HLA-B44:09	HLA-B44:09	1.100e+01	1.000e+00
HLA-B44:27	HLA-B44:27	5.000e+00	1.000e+00
HLA-B44:28	HLA-B44:28	5.000e+00	1.000e+00
HLA-B45:01	HLA-B45:01	8.900e+01	1.000e+00
HLA-B46:01	HLA-B46:01	2.260e+02	1.000e+00
HLA-B47:01	HLA-B47:01	3.000e+00	1.000e+00
HLA-B49:01	HLA-B49:01	1.400e+01	1.000e+00
HLA-B50:01	HLA-B50:01	5.300e+01	1.000e+00
HLA-B51:01	HLA-B51:01	6.280e+02	1.000e+00
HLA-B51:08	HLA-B51:08	5.400e+01	1.000e+00
HLA-B52:01	HLA-B52:01	1.000e+00	1.000e+00
HLA-B54:01	HLA-B54:01	1.580e+02	1.000e+00
HLA-B56:01	HLA-B56:01	9.100e+01	1.000e+00
HLA-B57:01	HLA-B57:01	2.228e+03	1.000e+00
HLA-B57:02	HLA-B57:02	1.000e+00	1.000e+00
HLA-B57:03	HLA-B57:03	3.440e+02	1.000e+00
HLA-B58:01	HLA-B58:01	2.390e+02	1.000e+00
HLA-B73:01	HLA-B73:01	3.100e+01	1.000e+00
HLA-C01:02	HLA-C01:02	3.050e+02	1.000e+00
HLA-C02:02	HLA-C02:02	1.640e+02	1.000e+00
HLA-C03:03	HLA-C03:03	3.800e+01	1.000e+00
HLA-C03:04	HLA-C03:04	1.630e+02	1.000e+00
HLA-C04:01	HLA-C04:01	2.130e+02	1.000e+00
HLA-C05:01	HLA-C05:01	4.180e+02	1.000e+00
HLA-C06:02	HLA-C06:02	2.130e+02	1.000e+00
HLA-C07:01	HLA-C07:01	2.600e+01	1.000e+00
HLA-C07:02	HLA-C07:02	1.020e+02	1.000e+00
HLA-C07:04	HLA-C07:04	1.000e+00	1.000e+00
HLA-C08:02	HLA-C08:02	3.520e+02	1.000e+00
HLA-C12:02	HLA-C12:02	2.000e+00	1.000e+00
HLA-C12:03	HLA-C12:03	9.100e+01	1.000e+00
HLA-C14:02	HLA-C14:02	3.970e+02	1.000e+00
HLA-C15:02	HLA-C15:02	2.400e+02	1.000e+00
HLA-C16:01	HLA-C16:01	3.320e+02	1.000e+00
HLA-C17:01	HLA-C17:01	4.300e+01	1.000e+00
JY	HLA-A02:01	3.172e+02	5.482e-01
JY	HLA-B07:02	2.388e+02	4.515e-01
JY	HLA-C07:02	3.700e-03	2.981e-04
LNT-229	HLA-A03:01	1.818e+03	8.853e-01
LNT-229	HLA-B35:01	1.775e+02	1.144e-01
LNT-229	HLA-C04:01	7.858e-02	3.929e-04
Line.1	HLA-A01:01	3.200e+01	5.018e-01
Line.1	HLA-A03:01	8.274e+00	1.149e-01
Line.1	HLA-B07:02	1.816e+01	2.656e-01
Line.1	HLA-B08:01	6.992e+00	1.031e-01
Line.1	HLA-C07:01	5.649e-01	1.389e-02
Line.1	HLA-C07:02	5.541e-03	6.245e-04
Line.10	HLA-A01:01	1.011e+02	2.605e-01
Line.10	HLA-A25:01	1.044e+01	4.061e-02
Line.10	HLA-B08:01	1.178e+02	2.642e-01
Line.10	HLA-B18:01	1.782e+02	4.298e-01
Line.10	HLA-C07:01	4.245e-01	3.114e-03
Line.10	HLA-C12:03	1.392e-01	1.836e-03
Line.11	HLA-A01:01	5.832e+01	7.639e-02
Line.11	HLA-A26:01	5.372e+02	5.584e-01
Line.11	HLA-B15:01	2.900e+02	3.126e-01
Line.11	HLA-B18:01	3.715e+01	5.074e-02
Line.11	HLA-C03:03	6.621e-02	4.958e-04
Line.11	HLA-C07:01	2.926e-01	1.344e-03
Line.12	HLA-A01:01	6.586e+01	1.703e-01
Line.12	HLA-A33:01	2.076e+01	5.607e-02
Line.12	HLA-B35:01	2.383e+02	5.446e-01
Line.12	HLA-B44:03	9.294e+01	2.278e-01
Line.12	HLA-C02:02	1.206e-01	1.087e-03
Line.12	HLA-C04:01	6.822e-03	1.925e-04
Line.13	HLA-A02:01	1.237e+01	1.913e-01
Line.13	HLA-A03:01	8.053e+00	1.192e-01
Line.13	HLA-B13:02	5.057e+01	6.880e-01
Line.13	HLA-B47:01	2.331e-04	7.581e-04
Line.13	HLA-C06:02	3.577e-03	7.211e-04
Line.14	HLA-A02:01	1.805e+01	4.736e-01
Line.14	HLA-A03:01	6.768e+00	1.756e-01
Line.14	HLA-B07:02	1.198e+01	3.372e-01
Line.14	HLA-B44:02	8.836e-02	6.302e-03
Line.14	HLA-C05:01	1.111e-01	7.191e-03
Line.14	HLA-C07:02	1.955e-05	1.221e-04
Line.15	HLA-A02:01	3.853e+01	2.285e-01
Line.15	HLA-A11:01	1.086e+02	6.276e-01
Line.15	HLA-B44:02	5.663e+00	5.001e-02
Line.15	HLA-B44:03	1.195e+01	8.901e-02
Line.15	HLA-C05:01	1.429e-02	5.217e-04
Line.15	HLA-C16:01	2.221e-01	4.274e-03
Line.16	HLA-A02:01	1.540e+01	1.814e-01
Line.16	HLA-A23:01	1.357e+00	2.855e-02
Line.16	HLA-B15:03	3.045e+01	3.808e-01
Line.16	HLA-B18:01	3.074e+01	4.071e-01
Line.16	HLA-C02:02	2.582e-02	1.042e-03
Line.16	HLA-C02:10	2.582e-02	1.042e-03
Line.17	HLA-A02:01	2.649e+01	7.639e-02
Line.17	HLA-A24:02	2.000e-01	2.155e-03
Line.17	HLA-B38:01	2.098e+01	6.068e-02
Line.17	HLA-B48:01	7.028e-03	4.071e-05
Line.17	HLA-C03:04	6.655e-02	8.609e-04
Line.17	HLA-C08:03	3.312e+02	8.599e-01
Line.18	HLA-A02:01	2.696e+01	8.839e-02
Line.18	HLA-A32:01	1.403e-01	1.510e-03
Line.18	HLA-B15:01	8.295e+01	2.630e-01
Line.18	HLA-B18:01	3.509e+01	1.328e-01
Line.18	HLA-C04:01	2.327e-03	1.113e-04
Line.18	HLA-C07:04	1.709e+02	5.142e-01
Line.19	HLA-A02:01	8.160e+00	1.404e-01
Line.19	HLA-A32:01	3.004e-02	1.519e-03
Line.19	HLA-B44:02	1.980e+00	4.684e-02
Line.19	HLA-B52:01	4.866e+01	8.044e-01
Line.19	HLA-C12:02	1.277e-01	4.320e-03
Line.19	HLA-C16:04	4.334e-02	2.476e-03
Line.2	HLA-A01:01	1.470e+01	1.002e-01
Line.2	HLA-A03:01	9.612e+01	5.330e-01
Line.2	HLA-B08:01	8.055e+00	4.976e-02
Line.2	HLA-B18:01	4.907e+01	2.984e-01
Line.2	HLA-C07:01	2.055e+00	1.861e-02
Line.20	HLA-A02:01	1.084e+01	1.907e-02
Line.20	HLA-A68:01	6.083e+02	8.440e-01
Line.20	HLA-B44:02	1.859e+01	3.881e-02
Line.20	HLA-C05:01	7.397e-02	4.899e-04
Line.20	HLA-C07:04	5.818e+01	9.766e-02
Line.21	HLA-A02:03	4.309e-02	5.498e-04
Line.21	HLA-A68:01	1.106e+01	5.283e-02
Line.21	HLA-B15:02	3.653e-01	3.047e-03
Line.21	HLA-B15:13	1.658e-01	1.748e-03
Line.21	HLA-C08:01	2.714e+02	9.418e-01
Line.22	HLA-A02:05	3.686e+02	7.244e-01
Line.22	HLA-A03:01	8.549e+01	1.990e-01
Line.22	HLA-B27:05	5.663e+00	1.614e-02
Line.22	HLA-B50:01	1.521e+01	5.962e-02
Line.22	HLA-C02:02	1.070e-02	2.762e-04
Line.22	HLA-C06:02	2.259e-02	5.377e-04
Line.23	HLA-A03:01	1.583e+02	5.151e-01
Line.23	HLA-B07:02	1.246e+01	6.072e-02
Line.23	HLA-B51:01	1.062e+02	4.230e-01
Line.23	HLA-C01:02	7.295e-02	1.084e-03
Line.23	HLA-C07:02	1.906e-04	1.123e-04
Line.24	HLA-A03:01	6.878e+01	5.260e-01
Line.24	HLA-B15:01	1.268e+01	1.263e-01
Line.24	HLA-B35:01	3.351e+01	3.461e-01
Line.24	HLA-C03:03	2.525e-02	1.339e-03
Line.24	HLA-C04:01	1.991e-03	2.717e-04
Line.25	HLA-A03:01	4.586e+02	6.295e-01
Line.25	HLA-B35:03	2.811e+00	1.499e-02
Line.25	HLA-B51:01	2.085e+02	3.543e-01
Line.25	HLA-C03:03	8.151e-02	8.508e-04
Line.25	HLA-C04:01	1.535e-02	3.267e-04
Line.26	HLA-A03:01	5.535e+00	7.943e-02
Line.26	HLA-A24:02	4.326e-01	1.402e-02
Line.26	HLA-B07:02	1.591e+01	2.391e-01
Line.26	HLA-B55:01	5.009e+01	6.649e-01
Line.26	HLA-C03:03	2.607e-02	1.593e-03
Line.26	HLA-C07:02	3.366e-03	9.224e-04
Line.27	HLA-A03:01	2.640e+01	2.103e-01
Line.27	HLA-A24:02	1.756e-01	4.031e-03
Line.27	HLA-B14:02	1.082e-01	3.378e-03
Line.27	HLA-B51:01	8.702e+01	7.651e-01
Line.27	HLA-C01:02	1.865e-01	3.404e-03
Line.27	HLA-C08:02	1.107e+00	1.381e-02
Line.28	HLA-A03:01	5.582e+01	3.696e-01
Line.28	HLA-A24:02	2.233e-01	6.111e-03
Line.28	HLA-B44:03	3.483e+01	2.777e-01
Line.28	HLA-B55:01	4.895e+01	3.419e-01
Line.28	HLA-C03:03	1.376e-02	5.534e-04
Line.28	HLA-C16:01	1.747e-01	4.112e-03
Line.29	HLA-A03:02	1.554e+02	2.573e-01
Line.29	HLA-A26:01	4.640e+02	6.931e-01
Line.29	HLA-B35:02	1.128e+01	3.437e-02
Line.29	HLA-B44:03	4.973e+00	1.324e-02
Line.29	HLA-C03:03	3.346e-02	3.717e-04
Line.29	HLA-C16:01	2.966e-01	1.644e-03
Line.3	HLA-A01:01	5.239e+01	1.194e-01
Line.3	HLA-A03:01	1.241e+02	2.374e-01
Line.3	HLA-B08:01	2.731e+01	5.786e-02
Line.3	HLA-B35:01	3.020e+02	5.837e-01
Line.3	HLA-C04:01	2.321e-02	3.779e-04
Line.3	HLA-C07:01	2.029e-01	1.363e-03
Line.30	HLA-A11:01	1.018e+02	9.949e-01
Line.30	HLA-B27:02	2.642e-05	1.354e-05
Line.30	HLA-B55:01	2.291e-01	4.881e-03
Line.30	HLA-C03:03	4.547e-04	9.649e-05
Line.30	HLA-C05:01	2.404e-04	1.006e-04
Line.31	HLA-A11:01	5.853e+01	1.045e-01
Line.31	HLA-A23:01	9.239e-01	4.687e-03
Line.31	HLA-B35:01	4.281e+02	7.354e-01
Line.31	HLA-B49:01	8.039e+01	1.547e-01
Line.31	HLA-C04:01	1.999e-02	2.995e-04
Line.31	HLA-C07:01	1.641e-02	3.927e-04
Line.32	HLA-A11:01	4.301e+00	3.356e-02
Line.32	HLA-A68:01	1.603e+02	9.111e-01
Line.32	HLA-B51:01	5.627e+00	4.613e-02
Line.32	HLA-B56:01	7.946e-01	9.038e-03
Line.32	HLA-C01:02	1.821e-03	8.635e-05
Line.32	HLA-C07:02	5.482e-05	3.855e-05
Line.33	HLA-A01:01	7.501e+01	2.865e-01
Line.33	HLA-A23:01	5.486e+00	3.444e-02
Line.33	HLA-B08:01	7.321e+01	2.410e-01
Line.33	HLA-B15:03	1.128e+02	4.136e-01
Line.33	HLA-C01:02	4.015e+00	1.913e-02
Line.33	HLA-C12:03	4.794e-01	5.327e-03
Line.34	HLA-A01:01	1.122e+02	1.317e-01
Line.34	HLA-A24:02	4.112e+00	1.126e-02
Line.34	HLA-B08:01	6.193e+01	6.592e-02
Line.34	HLA-B35:01	7.664e+02	7.894e-01
Line.34	HLA-C04:01	3.127e-02	3.183e-04
Line.34	HLA-C07:01	3.381e-01	1.460e-03
Line.35	HLA-A23:01	1.016e+00	2.059e-02
Line.35	HLA-A24:02	4.017e-01	9.400e-03
Line.35	HLA-B15:01	7.493e+01	7.034e-01
Line.35	HLA-B51:01	2.421e+01	2.578e-01
Line.35	HLA-C03:03	1.748e-02	9.208e-04
Line.35	HLA-C14:02	4.240e-01	7.893e-03
Line.36	HLA-A24:02	3.694e+00	1.221e-02
Line.36	HLA-A25:01	5.952e+00	1.381e-02
Line.36	HLA-B07:02	4.156e+02	4.643e-01
Line.36	HLA-B18:01	4.377e+02	5.084e-01
Line.36	HLA-C07:02	2.151e-02	7.365e-04
Line.36	HLA-C12:03	4.319e-02	5.491e-04
Line.37	HLA-A02:01	3.139e+01	1.476e-01
Line.37	HLA-A29:01	3.438e+00	2.220e-02
Line.37	HLA-B35:01	9.192e+01	4.477e-01
Line.37	HLA-B51:01	7.310e+01	3.802e-01
Line.37	HLA-C04:01	6.109e-03	2.775e-04
Line.37	HLA-C15:02	1.513e-01	2.023e-03
Line.38	HLA-A02:01	4.388e+02	5.808e-01
Line.38	HLA-A29:02	8.257e+01	1.212e-01
Line.38	HLA-B44:02	4.496e+01	8.355e-02
Line.38	HLA-B44:03	1.342e+02	2.020e-01
Line.38	HLA-C05:01	9.285e-01	3.363e-03
Line.38	HLA-C16:01	3.539e+00	9.122e-03
Line.39	HLA-A03:01	3.211e+02	5.534e-01
Line.39	HLA-A29:02	3.309e+01	7.191e-02
Line.39	HLA-B07:02	1.005e+02	1.985e-01
Line.39	HLA-B44:03	7.846e+01	1.709e-01
Line.39	HLA-C07:02	4.542e-03	3.050e-04
Line.39	HLA-C16:01	9.021e-01	5.000e-03
Line.4	HLA-A01:01	6.156e+01	2.169e-01
Line.4	HLA-A03:01	5.365e+01	1.620e-01
Line.4	HLA-B15:01	1.782e+02	5.377e-01
Line.4	HLA-B37:01	2.128e+01	7.985e-02
Line.4	HLA-C03:03	1.996e-01	2.534e-03
Line.4	HLA-C06:02	7.739e-02	1.078e-03
Line.40	HLA-A29:02	4.084e+02	6.255e-01
Line.40	HLA-B35:01	1.462e+02	2.450e-01
Line.40	HLA-B44:03	6.118e+01	1.203e-01
Line.40	HLA-C04:01	1.221e-02	2.092e-04
Line.40	HLA-C16:01	3.214e+00	9.086e-03
Line.41	HLA-A24:02	3.270e-01	3.448e-03
Line.41	HLA-A30:01	4.331e+01	1.330e-01
Line.41	HLA-B13:02	2.780e+02	8.043e-01
Line.41	HLA-B40:02	1.225e+01	5.635e-02
Line.41	HLA-C03:04	9.796e-02	1.446e-03
Line.41	HLA-C06:02	6.897e-02	1.505e-03
Line.42	HLA-A30:02	1.072e+02	6.714e-01
Line.42	HLA-A33:03	7.859e+00	6.247e-02
Line.42	HLA-B08:01	1.383e+00	1.047e-02
Line.42	HLA-B35:01	3.533e+01	2.485e-01
Line.42	HLA-C07:01	2.022e-01	7.175e-03
Line.43	HLA-A30:04	1.297e+01	9.912e-01
Line.43	HLA-A33:01	2.693e-03	8.605e-04
Line.43	HLA-B14:02	9.138e-07	1.018e-06
Line.43	HLA-B49:01	2.222e-02	5.336e-03
Line.43	HLA-C07:01	2.033e-03	2.622e-03
Line.43	HLA-C08:02	1.847e-07	8.460e-07
Line.44	HLA-A01:01	2.955e+01	1.049e-01
Line.44	HLA-A31:01	1.126e+02	2.914e-01
Line.44	HLA-B07:02	5.700e+01	1.767e-01
Line.44	HLA-B40:01	1.536e+02	4.246e-01
Line.44	HLA-C03:04	1.691e-01	2.128e-03
Line.44	HLA-C07:02	5.012e-03	3.148e-04
Line.45	HLA-A01:01	2.732e+01	7.126e-02
Line.45	HLA-A31:01	1.505e+02	3.044e-01
Line.45	HLA-B44:02	1.219e+00	5.541e-03
Line.45	HLA-B67:01	3.036e+02	6.155e-01
Line.45	HLA-C05:01	3.161e-01	2.320e-03
Line.45	HLA-C12:03	7.327e-02	9.472e-04
Line.46	HLA-A02:01	3.328e+02	4.820e-01
Line.46	HLA-A31:01	3.177e+02	4.409e-01
Line.46	HLA-B27:05	2.722e+01	5.101e-02
Line.46	HLA-B44:02	6.687e+00	1.989e-02
Line.46	HLA-C02:02	2.889e-02	3.454e-04
Line.46	HLA-C05:01	1.585e+00	5.875e-03
Line.47	HLA-A02:05	3.537e+01	7.238e-01
Line.47	HLA-A31:01	8.503e-01	2.202e-02
Line.47	HLA-B44:03	3.622e+00	1.009e-01
Line.47	HLA-B49:01	5.154e+00	1.530e-01
Line.47	HLA-C04:01	7.123e-04	1.701e-04
Line.47	HLA-C07:01	4.907e-04	1.956e-04
Line.48	HLA-A03:01	1.901e+02	3.229e-01
Line.48	HLA-A31:01	2.142e+02	3.567e-01
Line.48	HLA-B08:01	4.753e+01	9.516e-02
Line.48	HLA-B38:01	1.162e+02	2.241e-01
Line.48	HLA-C07:01	1.586e-02	5.322e-04
Line.48	HLA-C12:03	3.225e-02	5.947e-04
Line.49	HLA-A26:01	2.991e+02	8.902e-01
Line.49	HLA-A31:01	2.094e+01	6.913e-02
Line.49	HLA-B38:01	9.296e+00	3.420e-02
Line.49	HLA-B44:02	5.123e-01	4.075e-03
Line.49	HLA-C05:01	1.771e-01	1.900e-03
Line.49	HLA-C12:03	1.503e-02	5.332e-04
Line.5	HLA-A01:01	6.990e+01	1.697e-01
Line.5	HLA-A03:01	5.552e+01	1.151e-01
Line.5	HLA-B18:01	1.627e+02	3.601e-01
Line.5	HLA-B55:01	1.776e+02	3.529e-01
Line.5	HLA-C03:03	5.867e-02	7.575e-04
Line.5	HLA-C07:01	2.080e-01	1.414e-03
Line.50	HLA-A03:01	1.841e+01	2.810e-01
Line.50	HLA-A32:01	3.478e-02	1.980e-03
Line.50	HLA-B27:05	1.884e-01	3.839e-03
Line.50	HLA-B35:01	4.735e+01	7.114e-01
Line.50	HLA-C02:02	1.728e-02	1.259e-03
Line.50	HLA-C04:01	4.876e-03	5.374e-04
Line.51	HLA-A23:01	3.344e+00	3.497e-02
Line.51	HLA-A32:01	7.910e-01	7.648e-03
Line.51	HLA-B44:03	1.269e+02	8.741e-01
Line.51	HLA-B44:06	3.524e+00	3.801e-02
Line.51	HLA-C04:01	9.592e-01	1.029e-02
Line.51	HLA-C05:01	4.522e+00	3.495e-02
Line.52	HLA-A26:01	2.119e+01	4.626e-01
Line.52	HLA-A32:01	8.545e-04	1.480e-04
Line.52	HLA-B44:02	2.696e-01	1.215e-02
Line.52	HLA-B45:01	2.354e+01	5.248e-01
Line.52	HLA-C05:01	2.907e-05	1.936e-05
Line.52	HLA-C06:02	1.565e-03	3.047e-04
Line.53	HLA-A03:01	2.760e+01	6.025e-02
Line.53	HLA-A33:01	8.858e+00	2.538e-02
Line.53	HLA-B14:02	1.934e-01	1.748e-03
Line.53	HLA-B35:01	4.139e+02	9.008e-01
Line.53	HLA-C04:01	4.029e-02	7.588e-04
Line.53	HLA-C08:02	4.416e+00	1.105e-02
Line.54	HLA-A33:03	1.545e+01	1.488e-01
Line.54	HLA-A68:01	9.096e+01	7.319e-01
Line.54	HLA-B35:01	1.072e+01	1.062e-01
Line.54	HLA-B44:03	8.668e-01	1.276e-02
Line.54	HLA-C04:01	1.842e-04	7.004e-05
Line.54	HLA-C07:06	3.158e-03	2.811e-04
Line.55	HLA-A02:01	3.378e+01	6.533e-02
Line.55	HLA-A68:01	4.458e+02	7.375e-01
Line.55	HLA-B13:02	1.020e+02	1.800e-01
Line.55	HLA-B35:03	3.355e+00	1.636e-02
Line.55	HLA-C04:01	4.614e-02	6.031e-04
Line.55	HLA-C06:02	5.449e-03	2.268e-04
Line.6	HLA-A01:01	2.018e+01	6.858e-02
Line.6	HLA-A11:01	2.440e+02	6.105e-01
Line.6	HLA-B08:01	1.525e+01	4.314e-02
Line.6	HLA-B40:01	1.003e+02	2.746e-01
