sample	hla	p_ijk	pi
HLA-B40:01	HLA-B40:01	2.280e+02	1.000e+00
HLA-B40:02	HLA-B40:02	1.098e+03	1.000e+00
HLA-B41:01	HLA-B41:01	5.200e+01	1.000e+00
HLA-B41:03	HLA-B41:03	5.000e+00	1.000e+00
HLA-B41:04	HLA-B41:04	1.000e+01	1.000e+00
HLA-B41:05	HLA-B41:05	1.000e+01	1.000e+00
HLA-B41:06	HLA-B41:06	4.000e+00	1.000e+00
HLA-B42:01	HLA-B42:01	1.000e+00	1.000e+00
HLA-B44:02	HLA-B44:02	4.990e+02	1.000e+00
HLA-B44:03	HLA-B44:03	3.540e+02	1.000e+00
HLA-B44:08	HLA-B44:08	2.000e+00	1.000e+00
HLA-B44:09	HLA-B44:09	1.600e+01	1.000e+00
HLA-B44:27	HLA-B44:27	1.000e+00	1.000e+00
HLA-B44:28	HLA-B44:28	6.000e+00	1.000e+00
HLA-B45:01	HLA-B45:01	7.900e+01	1.000e+00
HLA-B46:01	HLA-B46:01	2.300e+02	1.000e+00
HLA-B47:01	HLA-B47:01	6.000e+00	1.000e+00
HLA-B49:01	HLA-B49:01	2.000e+01	1.000e+00
HLA-B50:01	HLA-B50:01	6.400e+01	1.000e+00
HLA-B51:01	HLA-B51:01	6.170e+02	1.000e+00
HLA-B51:08	HLA-B51:08	4.100e+01	1.000e+00
HLA-B52:01	HLA-B52:01	1.000e+00	1.000e+00
HLA-B54:01	HLA-B54:01	1.370e+02	1.000e+00
HLA-B56:01	HLA-B56:01	7.300e+01	1.000e+00
HLA-B57:01	HLA-B57:01	2.178e+03	1.000e+00
HLA-B57:03	HLA-B57:03	3.810e+02	1.000e+00
HLA-B58:01	HLA-B58:01	2.510e+02	1.000e+00
HLA-B73:01	HLA-B73:01	2.700e+01	1.000e+00
HLA-C01:02	HLA-C01:02	2.750e+02	1.000e+00
HLA-C02:02	HLA-C02:02	1.410e+02	1.000e+00
HLA-C03:03	HLA-C03:03	2.300e+01	1.000e+00
HLA-C03:04	HLA-C03:04	1.730e+02	1.000e+00
HLA-C04:01	HLA-C04:01	2.340e+02	1.000e+00
HLA-C05:01	HLA-C05:01	4.360e+02	1.000e+00
HLA-C06:02	HLA-C06:02	2.700e+02	1.000e+00
HLA-C07:01	HLA-C07:01	2.900e+01	1.000e+00
HLA-C07:02	HLA-C07:02	1.080e+02	1.000e+00
HLA-C08:02	HLA-C08:02	4.000e+02	1.000e+00
HLA-C12:03	HLA-C12:03	1.110e+02	1.000e+00
HLA-C14:02	HLA-C14:02	3.650e+02	1.000e+00
HLA-C15:02	HLA-C15:02	2.440e+02	1.000e+00
HLA-C16:01	HLA-C16:01	3.260e+02	1.000e+00
HLA-C17:01	HLA-C17:01	4.900e+01	1.000e+00
JY	HLA-A02:01	2.947e+02	4.879e-01
JY	HLA-B07:02	3.173e+02	5.116e-01
JY	HLA-C07:02	1.123e-02	4.606e-04
LNT-229	HLA-A03:01	1.653e+03	8.085e-01
LNT-229	HLA-B35:01	3.437e+02	1.911e-01
LNT-229	HLA-C04:01	9.625e-02	3.921e-04
Line.1	HLA-A01:01	3.987e+01	4.150e-01
Line.1	HLA-A03:01	2.349e+01	2.264e-01
Line.1	HLA-B07:02	2.326e+01	2.120e-01
Line.1	HLA-B08:01	1.503e+01	1.386e-01
Line.1	HLA-C07:01	3.284e-01	6.941e-03
Line.1	HLA-C07:02	1.794e-02	1.000e-03
Line.10	HLA-A01:01	1.112e+02	2.838e-01
Line.10	HLA-A25:01	6.513e+00	3.174e-02
Line.10	HLA-B08:01	1.070e+02	2.222e-01
Line.10	HLA-B18:01	2.051e+02	4.594e-01
Line.10	HLA-C07:01	1.437e-01	1.542e-03
Line.10	HLA-C12:03	8.292e-02	1.378e-03
Line.11	HLA-A01:01	6.554e+01	8.234e-02
Line.11	HLA-A26:01	5.772e+02	5.479e-01
Line.11	HLA-B15:01	3.061e+02	3.093e-01
Line.11	HLA-B18:01	5.198e+01	5.920e-02
Line.11	HLA-C03:03	9.829e-02	5.771e-04
Line.11	HLA-C07:01	9.444e-02	6.499e-04
Line.12	HLA-A01:01	3.762e+01	1.014e-01
Line.12	HLA-A33:01	1.013e+01	3.390e-02
Line.12	HLA-B35:01	2.894e+02	6.094e-01
Line.12	HLA-B44:03	1.068e+02	2.543e-01
Line.12	HLA-C02:02	8.314e-02	9.215e-04
Line.12	HLA-C04:01	3.628e-03	1.320e-04
Line.13	HLA-A02:01	1.097e+01	1.513e-01
Line.13	HLA-A03:01	8.044e+00	1.047e-01
Line.13	HLA-B13:02	6.094e+01	7.364e-01
Line.13	HLA-B47:01	3.031e-02	6.311e-03
Line.13	HLA-C06:02	1.726e-02	1.278e-03
Line.14	HLA-A02:01	2.094e+01	4.269e-01
Line.14	HLA-A03:01	1.756e+01	3.443e-01
Line.14	HLA-B07:02	8.754e+00	1.781e-01
Line.14	HLA-B44:02	1.374e-01	6.548e-03
Line.14	HLA-C05:01	1.602e+00	4.398e-02
Line.14	HLA-C07:02	2.232e-04	2.231e-04
Line.15	HLA-A02:01	4.530e+01	2.205e-01
Line.15	HLA-A11:01	1.430e+02	6.607e-01
Line.15	HLA-B44:02	4.728e+00	3.607e-02
Line.15	HLA-B44:03	1.380e+01	7.962e-02
Line.15	HLA-C05:01	4.718e-02	1.360e-03
Line.15	HLA-C16:01	9.686e-02	1.694e-03
Line.16	HLA-A02:01	3.648e+01	4.728e-01
Line.16	HLA-A23:01	3.774e+00	6.958e-02
Line.16	HLA-B15:03	1.678e+01	2.456e-01
Line.16	HLA-B18:01	1.495e+01	2.106e-01
Line.16	HLA-C02:02	1.035e-02	7.157e-04
Line.16	HLA-C02:10	1.035e-02	7.157e-04
Line.17	HLA-A02:01	2.212e+01	6.736e-02
Line.17	HLA-A24:02	5.204e-01	3.922e-03
Line.17	HLA-B38:01	3.290e+01	9.033e-02
Line.17	HLA-B48:01	5.155e-03	4.093e-05
Line.17	HLA-C03:04	7.827e-02	9.364e-04
Line.17	HLA-C08:03	3.064e+02	8.374e-01
Line.18	HLA-A02:01	1.751e+01	5.838e-02
Line.18	HLA-A32:01	3.095e-02	4.781e-04
Line.18	HLA-B15:01	1.087e+02	3.275e-01
Line.18	HLA-B18:01	6.389e+01	2.095e-01
Line.18	HLA-C04:01	1.120e-02	2.736e-04
Line.18	HLA-C07:04	1.328e+02	4.039e-01
Line.19	HLA-A02:01	8.598e+00	1.319e-01
Line.19	HLA-A32:01	1.547e-02	6.592e-04
Line.19	HLA-B44:02	6.981e+00	1.428e-01
Line.19	HLA-B52:01	4.822e+01	7.185e-01
Line.19	HLA-C12:02	1.614e-01	4.892e-03
Line.19	HLA-C16:04	2.109e-02	1.238e-03
Line.2	HLA-A01:01	2.839e+01	1.739e-01
Line.2	HLA-A03:01	7.903e+01	4.247e-01
Line.2	HLA-B08:01	1.728e+01	8.722e-02
Line.2	HLA-B18:01	5.573e+01	3.070e-01
Line.2	HLA-C07:01	5.821e-01	7.200e-03
Line.20	HLA-A02:01	1.273e+01	2.174e-02
Line.20	HLA-A68:01	6.599e+02	8.351e-01
Line.20	HLA-B44:02	1.599e+01	3.106e-02
Line.20	HLA-C05:01	9.303e-02	6.472e-04
Line.20	HLA-C07:04	7.432e+01	1.114e-01
Line.21	HLA-A02:03	4.328e-02	5.206e-04
Line.21	HLA-A68:01	7.323e+00	3.378e-02
Line.21	HLA-B15:02	2.006e-01	1.875e-03
Line.21	HLA-B15:13	1.178e-01	1.217e-03
Line.21	HLA-C08:01	2.823e+02	9.626e-01
Line.22	HLA-A02:05	3.261e+02	6.400e-01
Line.22	HLA-A03:01	8.609e+01	2.037e-01
Line.22	HLA-B27:05	5.014e+00	1.467e-02
Line.22	HLA-B50:01	4.476e+01	1.411e-01
Line.22	HLA-C02:02	5.197e-03	1.786e-04
Line.22	HLA-C06:02	2.368e-02	3.965e-04
Line.23	HLA-A03:01	1.206e+02	4.161e-01
Line.23	HLA-B07:02	1.819e+01	8.478e-02
Line.23	HLA-B51:01	1.262e+02	4.987e-01
Line.23	HLA-C01:02	1.188e-02	3.319e-04
Line.23	HLA-C07:02	2.453e-04	1.119e-04
Line.24	HLA-A03:01	5.875e+01	5.642e-01
Line.24	HLA-B15:01	1.589e+01	1.822e-01
Line.24	HLA-B35:01	2.134e+01	2.524e-01
Line.24	HLA-C03:03	1.654e-02	1.049e-03
Line.24	HLA-C04:01	7.728e-04	1.547e-04
Line.25	HLA-A03:01	3.962e+02	5.566e-01
Line.25	HLA-B35:03	1.533e+00	1.204e-02
Line.25	HLA-B51:01	2.681e+02	4.298e-01
Line.25	HLA-C03:03	1.154e-01	1.043e-03
Line.25	HLA-C04:01	4.722e-02	5.084e-04
Line.26	HLA-A03:01	4.442e+00	7.073e-02
Line.26	HLA-A24:02	3.539e-01	1.081e-02
Line.26	HLA-B07:02	2.044e+01	2.893e-01
Line.26	HLA-B55:01	4.774e+01	6.273e-01
Line.26	HLA-C03:03	1.657e-02	1.073e-03
Line.26	HLA-C07:02	1.112e-03	7.353e-04
Line.27	HLA-A03:01	2.052e+01	1.598e-01
Line.27	HLA-A24:02	8.246e-01	1.269e-02
Line.27	HLA-B14:02	8.942e-02	3.079e-03
Line.27	HLA-B51:01	1.081e+02	8.022e-01
Line.27	HLA-C01:02	9.879e-02	2.135e-03
Line.27	HLA-C08:02	1.394e+00	2.004e-02
Line.28	HLA-A03:01	2.802e+01	1.607e-01
Line.28	HLA-A24:02	7.361e-01	1.056e-02
Line.28	HLA-B44:03	3.910e+01	2.427e-01
Line.28	HLA-B55:01	1.111e+02	5.838e-01
Line.28	HLA-C03:03	1.390e-02	5.153e-04
Line.28	HLA-C16:01	8.851e-02	1.736e-03
Line.29	HLA-A03:02	3.298e+02	4.688e-01
Line.29	HLA-A26:01	3.226e+02	4.753e-01
Line.29	HLA-B35:02	1.183e+01	3.394e-02
Line.29	HLA-B44:03	9.441e+00	2.022e-02
Line.29	HLA-C03:03	3.603e-02	3.874e-04
Line.29	HLA-C16:01	2.684e-01	1.362e-03
Line.3	HLA-A01:01	5.020e+01	1.137e-01
Line.3	HLA-A03:01	7.754e+01	1.519e-01
Line.3	HLA-B08:01	5.588e+01	1.041e-01
Line.3	HLA-B35:01	3.483e+02	6.292e-01
Line.3	HLA-C04:01	1.595e-02	2.714e-04
Line.3	HLA-C07:01	1.081e-01	9.003e-04
Line.30	HLA-A11:01	1.230e+02	9.467e-01
Line.30	HLA-B27:02	5.992e-05	1.025e-05
Line.30	HLA-B55:01	6.002e+00	5.305e-02
Line.30	HLA-C03:03	6.098e-04	1.190e-04
Line.30	HLA-C05:01	4.747e-04	1.074e-04
Line.31	HLA-A11:01	7.083e+01	1.300e-01
Line.31	HLA-A23:01	1.694e+00	6.063e-03
Line.31	HLA-B35:01	3.777e+02	6.456e-01
Line.31	HLA-B49:01	1.178e+02	2.179e-01
Line.31	HLA-C04:01	1.345e-02	2.481e-04
Line.31	HLA-C07:01	3.211e-03	2.251e-04
Line.32	HLA-A11:01	5.477e+00	4.167e-02
Line.32	HLA-A68:01	1.645e+02	9.111e-01
Line.32	HLA-B51:01	5.518e+00	3.995e-02
Line.32	HLA-B56:01	5.370e-01	7.230e-03
Line.32	HLA-C01:02	7.435e-05	1.674e-05
Line.32	HLA-C07:02	2.964e-06	8.520e-06
Line.33	HLA-A01:01	8.861e+01	3.600e-01
Line.33	HLA-A23:01	1.114e+01	5.541e-02
Line.33	HLA-B08:01	5.273e+01	1.814e-01
Line.33	HLA-B15:03	1.001e+02	3.981e-01
Line.33	HLA-C01:02	2.251e-01	1.959e-03
Line.33	HLA-C12:03	2.272e-01	3.149e-03
Line.34	HLA-A01:01	9.766e+01	1.160e-01
Line.34	HLA-A24:02	1.180e+01	2.058e-02
Line.34	HLA-B08:01	5.660e+01	5.725e-02
Line.34	HLA-B35:01	8.517e+02	8.047e-01
Line.34	HLA-C04:01	9.282e-02	6.181e-04
Line.34	HLA-C07:01	1.459e-01	9.111e-04
Line.35	HLA-A23:01	2.737e+00	4.694e-02
Line.35	HLA-A24:02	1.631e+00	3.006e-02
Line.35	HLA-B15:01	6.117e+01	6.647e-01
Line.35	HLA-B51:01	2.215e+01	2.498e-01
Line.35	HLA-C03:03	1.742e-02	1.004e-03
Line.35	HLA-C14:02	3.016e-01	7.402e-03
Line.36	HLA-A24:02	7.809e+00	1.713e-02
Line.36	HLA-A25:01	1.653e+00	6.448e-03
Line.36	HLA-B07:02	3.805e+02	3.975e-01
Line.36	HLA-B18:01	5.460e+02	5.774e-01
Line.36	HLA-C07:02	4.085e-02	1.195e-03
Line.36	HLA-C12:03	2.559e-02	3.693e-04
Line.37	HLA-A02:01	1.782e+01	1.042e-01
Line.37	HLA-A29:01	1.471e+00	1.281e-02
Line.37	HLA-B35:01	9.135e+01	4.941e-01
Line.37	HLA-B51:01	7.215e+01	3.859e-01
Line.37	HLA-C04:01	5.372e-03	3.446e-04
Line.37	HLA-C15:02	1.944e-01	2.638e-03
Line.38	HLA-A02:01	4.168e+02	5.085e-01
Line.38	HLA-A29:02	6.671e+01	9.220e-02
Line.38	HLA-B44:02	5.937e+01	9.956e-02
Line.38	HLA-B44:03	2.172e+02	2.846e-01
Line.38	HLA-C05:01	3.091e+00	9.803e-03
Line.38	HLA-C16:01	1.776e+00	5.319e-03
Line.39	HLA-A03:01	2.326e+02	3.989e-01
Line.39	HLA-A29:02	2.140e+01	4.588e-02
Line.39	HLA-B07:02	1.601e+02	2.768e-01
Line.39	HLA-B44:03	1.428e+02	2.733e-01
Line.39	HLA-C07:02	6.421e-03	4.511e-04
Line.39	HLA-C16:01	1.053e+00	4.654e-03
Line.4	HLA-A01:01	7.286e+01	2.325e-01
Line.4	HLA-A03:01	3.591e+01	1.022e-01
Line.4	HLA-B15:01	2.332e+02	6.240e-01
Line.4	HLA-B37:01	9.724e+00	3.840e-02
Line.4	HLA-C03:03	1.841e-01	1.918e-03
Line.4	HLA-C06:02	7.851e-02	9.697e-04
Line.40	HLA-A29:02	3.068e+02	4.688e-01
Line.40	HLA-B35:01	2.164e+02	3.514e-01
Line.40	HLA-B44:03	9.615e+01	1.773e-01
Line.40	HLA-C04:01	4.718e-03	1.299e-04
Line.40	HLA-C16:01	6.099e-01	2.364e-03
Line.41	HLA-A24:02	7.379e-01	5.422e-03
Line.41	HLA-A30:01	2.827e+01	8.860e-02
Line.41	HLA-B13:02	3.002e+02	8.090e-01
Line.41	HLA-B40:02	2.454e+01	9.383e-02
Line.41	HLA-C03:04	1.596e-01	1.815e-03
Line.41	HLA-C06:02	7.829e-02	1.335e-03
Line.42	HLA-A30:02	5.095e+01	4.189e-01
Line.42	HLA-A33:03	1.024e+01	9.739e-02
Line.42	HLA-B08:01	5.997e-01	6.324e-03
Line.42	HLA-B35:01	5.621e+01	4.760e-01
Line.42	HLA-C07:01	8.376e-03	1.354e-03
Line.43	HLA-A30:04	2.554e+01	8.496e-01
Line.43	HLA-A33:01	3.069e-03	5.161e-04
Line.43	HLA-B14:02	7.538e-03	1.984e-03
Line.43	HLA-B49:01	3.444e+00	1.468e-01
Line.43	HLA-C07:01	2.710e-04	5.696e-04
Line.43	HLA-C08:02	2.307e-03	4.799e-04
Line.44	HLA-A01:01	4.804e+01	1.402e-01
Line.44	HLA-A31:01	8.346e+01	1.940e-01
Line.44	HLA-B07:02	1.177e+02	2.765e-01
Line.44	HLA-B40:01	1.577e+02	3.873e-01
Line.44	HLA-C03:04	1.490e-01	1.482e-03
Line.44	HLA-C07:02	1.081e-02	4.247e-04
Line.45	HLA-A01:01	2.628e+01	6.396e-02
Line.45	HLA-A31:01	5.597e+01	1.111e-01
Line.45	HLA-B44:02	1.529e+00	5.881e-03
Line.45	HLA-B67:01	4.583e+02	8.139e-01
Line.45	HLA-C05:01	8.598e-01	4.682e-03
Line.45	HLA-C12:03	2.710e-02	4.975e-04
Line.46	HLA-A02:01	3.553e+02	4.860e-01
Line.46	HLA-A31:01	3.098e+02	3.965e-01
Line.46	HLA-B27:05	4.525e+01	7.263e-02
Line.46	HLA-B44:02	1.182e+01	3.044e-02
Line.46	HLA-C02:02	4.395e-02	4.877e-04
Line.46	HLA-C05:01	4.860e+00	1.390e-02
Line.47	HLA-A02:05	3.215e+01	6.730e-01
Line.47	HLA-A31:01	3.294e+00	7.619e-02
Line.47	HLA-B44:03	3.048e+00	8.416e-02
Line.47	HLA-B49:01	6.505e+00	1.664e-01
Line.47	HLA-C04:01	3.913e-05	4.733e-05
Line.47	HLA-C07:01	2.052e-04	1.705e-04
Line.48	HLA-A03:01	1.797e+02	2.912e-01
Line.48	HLA-A31:01	1.787e+02	2.771e-01
Line.48	HLA-B08:01	9.221e+01	1.580e-01
Line.48	HLA-B38:01	1.684e+02	2.729e-01
Line.48	HLA-C07:01	7.815e-03	3.770e-04
Line.48	HLA-C12:03	3.157e-02	4.878e-04
Line.49	HLA-A26:01	3.520e+02	8.895e-01
Line.49	HLA-A31:01	1.760e+01	4.850e-02
Line.49	HLA-B38:01	1.829e+01	5.361e-02
Line.49	HLA-B44:02	5.972e-01	3.934e-03
Line.49	HLA-C05:01	4.847e-01	3.942e-03
Line.49	HLA-C12:03	1.519e-02	4.840e-04
Line.5	HLA-A01:01	8.061e+01	1.923e-01
Line.5	HLA-A03:01	2.943e+01	6.510e-02
Line.5	HLA-B18:01	1.627e+02	3.404e-01
Line.5	HLA-B55:01	2.121e+02	4.005e-01
Line.5	HLA-C03:03	7.437e-02	8.050e-04
Line.5	HLA-C07:01	8.943e-02	8.884e-04
Line.50	HLA-A03:01	2.044e+01	3.610e-01
Line.50	HLA-A32:01	2.396e-02	1.441e-03
Line.50	HLA-B27:05	1.194e+00	2.440e-02
Line.50	HLA-B35:01	3.533e+01	6.121e-01
Line.50	HLA-C02:02	7.194e-03	7.477e-04
Line.50	HLA-C04:01	1.912e-03	2.850e-04
Line.51	HLA-A23:01	2.482e+00	2.159e-02
Line.51	HLA-A32:01	1.311e-02	3.876e-04
Line.51	HLA-B44:03	1.343e+02	8.792e-01
Line.51	HLA-B44:06	8.909e+00	6.815e-02
Line.51	HLA-C04:01	9.499e-02	2.269e-03
Line.51	HLA-C05:01	3.244e+00	2.845e-02
Line.52	HLA-A26:01	2.208e+01	4.113e-01
Line.52	HLA-A32:01	8.950e-05	1.644e-05
Line.52	HLA-B44:02	9.264e-02	4.609e-03
Line.52	HLA-B45:01	2.981e+01	5.828e-01
Line.52	HLA-C05:01	1.240e-02	1.225e-03
Line.52	HLA-C06:02	4.420e-04	1.052e-04
Line.53	HLA-A03:01	1.732e+01	4.124e-02
Line.53	HLA-A33:01	1.912e+00	8.903e-03
Line.53	HLA-B14:02	1.016e-01	1.313e-03
Line.53	HLA-B35:01	4.475e+02	9.343e-01
Line.53	HLA-C04:01	1.424e-01	1.486e-03
Line.53	HLA-C08:02	3.984e+00	1.276e-02
Line.54	HLA-A33:03	1.563e+01	1.478e-01
Line.54	HLA-A68:01	9.640e+01	7.234e-01
Line.54	HLA-B35:01	9.700e+00	8.972e-02
Line.54	HLA-B44:03	3.270e+00	3.885e-02
Line.54	HLA-C04:01	1.514e-04	3.176e-05
Line.54	HLA-C07:06	7.419e-04	2.203e-04
Line.55	HLA-A02:01	2.137e+01	5.125e-02
Line.55	HLA-A68:01	4.019e+02	7.312e-01
Line.55	HLA-B13:02	9.615e+01	1.971e-01
Line.55	HLA-B35:03	2.405e+00	1.880e-02
Line.55	HLA-C04:01	1.651e-01	1.425e-03
Line.55	HLA-C06:02	7.954e-03	1.974e-04
Line.6	HLA-A01:01	3.479e+01	9.981e-02
Line.6	HLA-A11:01	2.368e+02	5.232e-01
Line.6	HLA-B08:01	4.415e+01	9.863e-02
Line.6	HLA-B40:01	1.100e+02	2.753e-01
Line.6	HLA-C03:04	1.665e-01	1.740e-03
Line.6	HLA-C07:01	1.092e-01	1.283e-03
Line.7	HLA-A01:01	2.157e+01	1.238e-01
Line.7	HLA-A11:01	7.741e+01	3.772e-01
Line.7	HLA-B08:01	6.857e+00	3.324e-02
Line.7	HLA-B55:01	1.050e+02	4.633e-01
Line.7	HLA-C03:03	5.446e-02	1.136e-03
Line.7	HLA-C07:01	8.075e-02	1.326e-03
Line.8	HLA-A01:01	7.373e+00	3.388e-02
Line.8	HLA-A24:02	1.885e+00	1.188e-02
