sample	hla	p_ijk	pi
HL-60	HLA-B57:01	1.356e+03	9.816e-01
HL-60	HLA-C06:02	1.321e+01	1.745e-02
HLA-A01:01	HLA-A01:01	1.361e+03	1.000e+00
HLA-A02:01	HLA-A02:01	1.787e+03	1.000e+00
HLA-A02:03	HLA-A02:03	1.830e+02	1.000e+00
HLA-A02:04	HLA-A02:04	3.360e+02	1.000e+00
HLA-A02:05	HLA-A02:05	3.900e+01	1.000e+00
HLA-A02:07	HLA-A02:07	4.940e+02	1.000e+00
HLA-A02:14	HLA-A02:14	1.000e+00	1.000e+00
HLA-A03:01	HLA-A03:01	6.150e+02	1.000e+00
HLA-A11:01	HLA-A11:01	3.740e+02	1.000e+00
HLA-A24:02	HLA-A24:02	9.520e+02	1.000e+00
HLA-A24:06	HLA-A24:06	2.600e+01	1.000e+00
HLA-A24:13	HLA-A24:13	1.100e+01	1.000e+00
HLA-A26:01	HLA-A26:01	2.300e+01	1.000e+00
HLA-A29:02	HLA-A29:02	1.131e+03	1.000e+00
HLA-A30:01	HLA-A30:01	4.000e+00	1.000e+00
HLA-A30:02	HLA-A30:02	2.000e+00	1.000e+00
HLA-A31:01	HLA-A31:01	3.500e+02	1.000e+00
HLA-A32:01	HLA-A32:01	6.800e+01	1.000e+00
HLA-A66:01	HLA-A66:01	7.000e+00	1.000e+00
HLA-A66:02	HLA-A66:02	4.000e+00	1.000e+00
HLA-A68:01	HLA-A68:01	1.000e+00	1.000e+00
HLA-A68:02	HLA-A68:02	3.370e+02	1.000e+00
HLA-B07:02	HLA-B07:02	2.022e+03	1.000e+00
HLA-B08:01	HLA-B08:01	6.760e+02	1.000e+00
HLA-B13:01	HLA-B13:01	2.400e+01	1.000e+00
HLA-B13:02	HLA-B13:02	1.200e+01	1.000e+00
HLA-B14:02	HLA-B14:02	3.300e+01	1.000e+00
HLA-B14:03	HLA-B14:03	2.000e+00	1.000e+00
HLA-B15:01	HLA-B15:01	1.109e+03	1.000e+00
HLA-B15:02	HLA-B15:02	3.750e+02	1.000e+00
HLA-B15:08	HLA-B15:08	1.000e+00	1.000e+00
HLA-B15:09	HLA-B15:09	1.000e+00	1.000e+00
HLA-B15:10	HLA-B15:10	1.000e+00	1.000e+00
HLA-B15:11	HLA-B15:11	1.000e+01	1.000e+00
HLA-B15:13	HLA-B15:13	3.000e+00	1.000e+00
HLA-B15:16	HLA-B15:16	1.000e+00	1.000e+00
HLA-B15:17	HLA-B15:17	1.000e+00	1.000e+00
HLA-B15:42	HLA-B15:42	1.000e+00	1.000e+00
HLA-B18:01	HLA-B18:01	1.370e+02	1.000e+00
HLA-B18:03	HLA-B18:03	2.000e+01	1.000e+00
HLA-B27:01	HLA-B27:01	4.370e+02	1.000e+00
HLA-B27:02	HLA-B27:02	2.450e+02	1.000e+00
HLA-B27:03	HLA-B27:03	7.000e+00	1.000e+00
HLA-B27:04	HLA-B27:04	3.200e+01	1.000e+00
HLA-B27:05	HLA-B27:05	2.800e+02	1.000e+00
HLA-B27:06	HLA-B27:06	3.100e+01	1.000e+00
HLA-B27:07	HLA-B27:07	6.100e+01	1.000e+00
HLA-B27:08	HLA-B27:08	7.500e+01	1.000e+00
HLA-B27:09	HLA-B27:09	3.320e+02	1.000e+00
HLA-B35:01	HLA-B35:01	2.440e+02	1.000e+00
HLA-B35:02	HLA-B35:02	2.000e+00	1.000e+00
HLA-B35:03	HLA-B35:03	1.400e+01	1.000e+00
HLA-B35:08	HLA-B35:08	2.300e+01	1.000e+00
HLA-B37:01	HLA-B37:01	8.000e+00	1.000e+00
HLA-B38:01	HLA-B38:01	2.000e+00	1.000e+00
HLA-B39:01	HLA-B39:01	1.530e+02	1.000e+00
HLA-B39:06	HLA-B39:06	6.800e+01	1.000e+00
HLA-B39:10	HLA-B39:10	1.000e+00	1.000e+00
HLA-B39:24	HLA-B39:24	4.100e+01	1.000e+00
HLA-B40:01	HLA-B40:01	2.290e+02	1.000e+00
HLA-B40:02	HLA-B40:02	1.058e+03	1.000e+00
HLA-B41:01	HLA-B41:01	4.500e+01	1.000e+00
HLA-B41:03	HLA-B41:03	9.000e+00	1.000e+00
HLA-B41:04	HLA-B41:04	3.000e+00	1.000e+00
HLA-B41:05	HLA-B41:05	5.000e+00	1.000e+00
HLA-B41:06	HLA-B41:06	2.000e+00	1.000e+00
HLA-B44:02	HLA-B44:02	5.230e+02	1.000e+00
HLA-B44:03	HLA-B44:03	3.320e+02	1.000e+00
HLA-B44:08	HLA-B44:08	4.000e+00	1.000e+00
HLA-B44:09	HLA-B44:09	1.200e+01	1.000e+00
HLA-B44:27	HLA-B44:27	7.000e+00	1.000e+00
HLA-B44:28	HLA-B44:28	2.000e+00	1.000e+00
HLA-B45:01	HLA-B45:01	1.040e+02	1.000e+00
HLA-B46:01	HLA-B46:01	2.370e+02	1.000e+00
HLA-B47:01	HLA-B47:01	4.000e+00	1.000e+00
HLA-B49:01	HLA-B49:01	1.500e+01	1.000e+00
HLA-B50:01	HLA-B50:01	6.800e+01	1.000e+00
HLA-B51:01	HLA-B51:01	6.340e+02	1.000e+00
HLA-B51:02	HLA-B51:02	1.000e+00	1.000e+00
HLA-B51:08	HLA-B51:08	5.800e+01	1.000e+00
HLA-B52:01	HLA-B52:01	1.000e+00	1.000e+00
HLA-B54:01	HLA-B54:01	1.560e+02	1.000e+00
HLA-B56:01	HLA-B56:01	9.000e+01	1.000e+00
HLA-B57:01	HLA-B57:01	2.221e+03	1.000e+00
HLA-B57:03	HLA-B57:03	3.320e+02	1.000e+00
HLA-B58:01	HLA-B58:01	2.520e+02	1.000e+00
HLA-B58:02	HLA-B58:02	1.000e+00	1.000e+00
HLA-B73:01	HLA-B73:01	3.400e+01	1.000e+00
HLA-C01:02	HLA-C01:02	2.710e+02	1.000e+00
HLA-C02:02	HLA-C02:02	1.290e+02	1.000e+00
HLA-C03:03	HLA-C03:03	2.900e+01	1.000e+00
HLA-C03:04	HLA-C03:04	1.570e+02	1.000e+00
HLA-C04:01	HLA-C04:01	2.450e+02	1.000e+00
HLA-C05:01	HLA-C05:01	4.130e+02	1.000e+00
HLA-C06:02	HLA-C06:02	2.720e+02	1.000e+00
HLA-C07:01	HLA-C07:01	1.900e+01	1.000e+00
HLA-C07:02	HLA-C07:02	1.180e+02	1.000e+00
HLA-C08:02	HLA-C08:02	3.330e+02	1.000e+00
HLA-C12:03	HLA-C12:03	9.700e+01	1.000e+00
HLA-C14:02	HLA-C14:02	3.850e+02	1.000e+00
HLA-C15:02	HLA-C15:02	2.410e+02	1.000e+00
HLA-C16:01	HLA-C16:01	3.430e+02	1.000e+00
HLA-C17:01	HLA-C17:01	5.800e+01	1.000e+00
JY	HLA-A02:01	2.915e+02	5.053e-01
JY	HLA-B07:02	2.655e+02	4.943e-01
JY	HLA-C07:02	2.414e-02	4.591e-04
LNT-229	HLA-A03:01	1.456e+03	7.016e-01
LNT-229	HLA-B35:01	5.830e+02	2.980e-01
LNT-229	HLA-C04:01	7.090e-02	3.690e-04
Line.1	HLA-A01:01	5.419e+01	5.319e-01
Line.1	HLA-A03:01	1.397e+01	1.331e-01
Line.1	HLA-B07:02	2.177e+01	2.038e-01
Line.1	HLA-B08:01	1.180e+01	1.130e-01
Line.1	HLA-C07:01	1.202e+00	1.614e-02
Line.1	HLA-C07:02	7.149e-02	2.018e-03
Line.10	HLA-A01:01	1.222e+02	2.879e-01
Line.10	HLA-A25:01	2.127e+01	6.977e-02
Line.10	HLA-B08:01	6.879e+01	1.499e-01
Line.10	HLA-B18:01	2.275e+02	4.852e-01
Line.10	HLA-C07:01	6.731e-01	3.518e-03
Line.10	HLA-C12:03	5.219e-01	3.751e-03
Line.11	HLA-A01:01	7.481e+01	9.773e-02
Line.11	HLA-A26:01	4.130e+02	4.389e-01
Line.11	HLA-B15:01	3.500e+02	3.895e-01
Line.11	HLA-B18:01	5.779e+01	7.220e-02
Line.11	HLA-C03:03	1.224e-01	5.922e-04
Line.11	HLA-C07:01	3.094e-01	1.091e-03
Line.12	HLA-A01:01	5.889e+01	1.497e-01
Line.12	HLA-A33:01	4.639e+00	1.304e-02
Line.12	HLA-B35:01	3.090e+02	6.661e-01
Line.12	HLA-B44:03	6.738e+01	1.698e-01
Line.12	HLA-C02:02	1.225e-01	1.182e-03
Line.12	HLA-C04:01	1.178e-02	2.271e-04
Line.13	HLA-A02:01	1.639e+01	1.423e-01
Line.13	HLA-A03:01	1.561e+01	1.387e-01
Line.13	HLA-B13:02	8.689e+01	7.123e-01
Line.13	HLA-B47:01	1.217e-02	4.241e-03
Line.13	HLA-C06:02	9.338e-02	2.374e-03
Line.14	HLA-A02:01	1.060e+01	2.913e-01
Line.14	HLA-A03:01	1.240e+01	3.425e-01
Line.14	HLA-B07:02	1.270e+01	3.500e-01
Line.14	HLA-B44:02	2.935e-01	1.418e-02
Line.14	HLA-C05:01	1.195e-02	1.567e-03
Line.14	HLA-C07:02	2.604e-03	5.285e-04
Line.15	HLA-A02:01	3.807e+01	2.247e-01
Line.15	HLA-A11:01	1.195e+02	6.688e-01
Line.15	HLA-B44:02	4.714e+00	4.046e-02
Line.15	HLA-B44:03	8.551e+00	6.358e-02
Line.15	HLA-C05:01	1.136e-01	2.177e-03
Line.15	HLA-C16:01	5.315e-03	3.068e-04
Line.16	HLA-A02:01	2.080e+01	2.954e-01
Line.16	HLA-A23:01	8.958e-01	2.158e-02
Line.16	HLA-B15:03	2.248e+01	3.647e-01
Line.16	HLA-B18:01	2.075e+01	3.147e-01
Line.16	HLA-C02:02	3.809e-02	1.841e-03
Line.16	HLA-C02:10	3.809e-02	1.841e-03
Line.17	HLA-A02:01	1.966e+01	6.180e-02
Line.17	HLA-A24:02	6.400e-01	4.950e-03
Line.17	HLA-B38:01	3.602e+01	1.126e-01
Line.17	HLA-B48:01	1.347e-02	9.958e-05
Line.17	HLA-C03:04	8.239e-02	9.514e-04
Line.17	HLA-C08:03	2.846e+02	8.196e-01
Line.18	HLA-A02:01	2.004e+01	7.008e-02
Line.18	HLA-A32:01	5.894e-02	6.567e-04
Line.18	HLA-B15:01	8.346e+01	2.937e-01
Line.18	HLA-B18:01	5.354e+01	1.960e-01
Line.18	HLA-C04:01	4.373e-03	1.319e-04
Line.18	HLA-C07:04	1.369e+02	4.394e-01
Line.19	HLA-A02:01	3.575e+00	7.553e-02
Line.19	HLA-A32:01	5.101e-03	4.444e-04
Line.19	HLA-B44:02	6.555e-01	2.038e-02
Line.19	HLA-B52:01	4.757e+01	8.955e-01
Line.19	HLA-C12:02	1.586e-01	5.355e-03
Line.19	HLA-C16:04	3.896e-02	2.741e-03
Line.2	HLA-A01:01	3.875e+01	2.404e-01
Line.2	HLA-A03:01	6.085e+01	3.496e-01
Line.2	HLA-B08:01	9.032e+00	5.259e-02
Line.2	HLA-B18:01	5.320e+01	3.247e-01
Line.2	HLA-C07:01	4.166e+00	3.263e-02
Line.20	HLA-A02:01	1.633e+01	2.727e-02
Line.20	HLA-A68:01	5.668e+02	7.558e-01
Line.20	HLA-B44:02	2.135e+01	3.967e-02
Line.20	HLA-C05:01	3.939e-01	1.401e-03
Line.20	HLA-C07:04	1.201e+02	1.759e-01
Line.21	HLA-A02:03	5.342e-02	6.180e-04
Line.21	HLA-A68:01	5.271e+00	2.922e-02
Line.21	HLA-B15:02	1.903e-01	2.054e-03
Line.21	HLA-B15:13	1.215e-01	1.680e-03
Line.21	HLA-C08:01	2.504e+02	9.664e-01
Line.22	HLA-A02:05	4.200e+02	8.239e-01
Line.22	HLA-A03:01	4.504e+01	1.121e-01
Line.22	HLA-B27:05	2.570e+00	7.718e-03
Line.22	HLA-B50:01	1.438e+01	5.555e-02
Line.22	HLA-C02:02	8.135e-03	2.084e-04
Line.22	HLA-C06:02	2.890e-02	4.438e-04
Line.23	HLA-A03:01	1.178e+02	4.107e-01
Line.23	HLA-B07:02	1.251e+01	6.346e-02
Line.23	HLA-B51:01	1.415e+02	5.242e-01
Line.23	HLA-C01:02	1.300e-01	1.463e-03
Line.23	HLA-C07:02	1.939e-03	1.699e-04
Line.24	HLA-A03:01	5.932e+01	4.268e-01
Line.24	HLA-B15:01	1.716e+01	1.616e-01
Line.24	HLA-B35:01	4.748e+01	4.101e-01
Line.24	HLA-C03:03	4.107e-02	1.277e-03
Line.24	HLA-C04:01	2.185e-03	2.290e-04
Line.25	HLA-A03:01	3.171e+02	4.551e-01
Line.25	HLA-B35:03	6.243e+00	2.426e-02
Line.25	HLA-B51:01	3.365e+02	5.191e-01
Line.25	HLA-C03:03	1.476e-01	1.044e-03
Line.25	HLA-C04:01	4.090e-02	5.197e-04
Line.26	HLA-A03:01	7.378e+00	1.274e-01
Line.26	HLA-A24:02	3.593e-01	1.123e-02
Line.26	HLA-B07:02	1.899e+01	3.312e-01
Line.26	HLA-B55:01	3.321e+01	5.262e-01
Line.26	HLA-C03:03	5.668e-02	2.846e-03
Line.26	HLA-C07:02	8.597e-03	1.163e-03
Line.27	HLA-A03:01	1.346e+01	1.349e-01
Line.27	HLA-A24:02	7.878e-01	1.412e-02
Line.27	HLA-B14:02	3.621e-02	2.037e-03
Line.27	HLA-B51:01	8.588e+01	8.349e-01
Line.27	HLA-C01:02	5.818e-02	1.728e-03
Line.27	HLA-C08:02	7.748e-01	1.237e-02
Line.28	HLA-A03:01	4.671e+01	2.689e-01
Line.28	HLA-A24:02	7.617e-01	9.936e-03
Line.28	HLA-B44:03	4.929e+01	3.251e-01
Line.28	HLA-B55:01	6.815e+01	3.936e-01
Line.28	HLA-C03:03	2.537e-02	7.468e-04
Line.28	HLA-C16:01	6.850e-02	1.604e-03
Line.29	HLA-A03:02	1.279e+02	2.088e-01
Line.29	HLA-A26:01	2.483e+02	4.012e-01
Line.29	HLA-B35:02	2.381e+02	3.706e-01
Line.29	HLA-B44:03	7.480e+00	1.804e-02
Line.29	HLA-C03:03	5.250e-02	4.158e-04
Line.29	HLA-C16:01	1.772e-01	1.017e-03
Line.3	HLA-A01:01	5.218e+01	1.128e-01
Line.3	HLA-A03:01	7.146e+01	1.367e-01
Line.3	HLA-B08:01	3.104e+01	6.313e-02
Line.3	HLA-B35:01	3.879e+02	6.851e-01
Line.3	HLA-C04:01	7.452e-02	6.717e-04
Line.3	HLA-C07:01	3.229e-01	1.591e-03
Line.30	HLA-A11:01	1.034e+02	9.805e-01
Line.30	HLA-B27:02	2.252e-02	9.933e-04
Line.30	HLA-B55:01	1.581e+00	1.823e-02
Line.30	HLA-C03:03	6.410e-04	1.132e-04
Line.30	HLA-C05:01	6.208e-04	1.464e-04
Line.31	HLA-A11:01	3.281e+01	6.202e-02
Line.31	HLA-A23:01	1.207e+00	5.170e-03
Line.31	HLA-B35:01	4.282e+02	7.216e-01
Line.31	HLA-B49:01	1.207e+02	2.106e-01
Line.31	HLA-C04:01	1.878e-02	3.252e-04
Line.31	HLA-C07:01	1.407e-02	3.180e-04
Line.32	HLA-A11:01	5.106e+00	3.818e-02
Line.32	HLA-A68:01	1.604e+02	8.688e-01
Line.32	HLA-B51:01	1.495e+01	8.636e-02
Line.32	HLA-B56:01	4.983e-01	6.597e-03
Line.32	HLA-C01:02	2.648e-03	6.316e-05
Line.32	HLA-C07:02	1.583e-06	8.179e-06
Line.33	HLA-A01:01	9.172e+01	3.546e-01
Line.33	HLA-A23:01	1.085e+01	5.020e-02
Line.33	HLA-B08:01	5.512e+01	1.924e-01
Line.33	HLA-B15:03	8.724e+01	3.561e-01
Line.33	HLA-C01:02	7.760e+00	3.058e-02
Line.33	HLA-C12:03	2.312e+00	1.617e-02
Line.34	HLA-A01:01	1.208e+02	1.403e-01
Line.34	HLA-A24:02	9.986e+00	1.749e-02
Line.34	HLA-B08:01	3.006e+01	3.530e-02
Line.34	HLA-B35:01	8.184e+02	8.045e-01
Line.34	HLA-C04:01	6.936e-02	5.439e-04
Line.34	HLA-C07:01	6.264e-01	1.868e-03
Line.35	HLA-A23:01	9.917e-01	1.848e-02
Line.35	HLA-A24:02	6.379e-01	1.260e-02
Line.35	HLA-B15:01	5.375e+01	5.970e-01
Line.35	HLA-B51:01	3.416e+01	3.624e-01
Line.35	HLA-C03:03	2.155e-02	9.448e-04
Line.35	HLA-C14:02	4.361e-01	8.568e-03
Line.36	HLA-A24:02	9.221e+00	1.739e-02
Line.36	HLA-A25:01	3.559e+00	9.280e-03
Line.36	HLA-B07:02	2.388e+02	2.743e-01
Line.36	HLA-B18:01	6.512e+02	6.973e-01
Line.36	HLA-C07:02	1.359e-01	1.057e-03
Line.36	HLA-C12:03	9.742e-02	6.450e-04
Line.37	HLA-A02:01	1.163e+01	6.338e-02
Line.37	HLA-A29:01	2.844e+00	1.946e-02
Line.37	HLA-B35:01	7.780e+01	4.222e-01
Line.37	HLA-B51:01	9.733e+01	4.908e-01
Line.37	HLA-C04:01	9.216e-03	3.707e-04
Line.37	HLA-C15:02	3.823e-01	3.735e-03
Line.38	HLA-A02:01	4.350e+02	5.665e-01
Line.38	HLA-A29:02	6.360e+01	9.581e-02
Line.38	HLA-B44:02	5.609e+01	9.814e-02
Line.38	HLA-B44:03	1.451e+02	2.155e-01
Line.38	HLA-C05:01	7.400e+00	1.876e-02
Line.38	HLA-C16:01	1.844e+00	5.265e-03
Line.39	HLA-A03:01	1.857e+02	3.566e-01
Line.39	HLA-A29:02	3.025e+01	7.255e-02
Line.39	HLA-B07:02	1.608e+02	3.256e-01
Line.39	HLA-B44:03	1.064e+02	2.388e-01
Line.39	HLA-C07:02	2.237e-02	4.767e-04
Line.39	HLA-C16:01	1.848e+00	5.967e-03
Line.4	HLA-A01:01	6.506e+01	2.209e-01
Line.4	HLA-A03:01	2.958e+01	8.885e-02
Line.4	HLA-B15:01	2.093e+02	6.331e-01
Line.4	HLA-B37:01	1.681e+01	5.434e-02
Line.4	HLA-C03:03	2.329e-01	1.985e-03
Line.4	HLA-C06:02	6.434e-02	7.624e-04
Line.40	HLA-A29:02	3.748e+02	6.053e-01
Line.40	HLA-B35:01	1.664e+02	2.741e-01
Line.40	HLA-B44:03	5.790e+01	1.174e-01
Line.40	HLA-C04:01	1.531e-02	2.090e-04
Line.40	HLA-C16:01	8.763e-01	2.971e-03
Line.41	HLA-A24:02	1.010e+00	7.867e-03
Line.41	HLA-A30:01	2.948e+01	9.336e-02
Line.41	HLA-B13:02	2.588e+02	7.518e-01
Line.41	HLA-B40:02	3.938e+01	1.432e-01
Line.41	HLA-C03:04	2.525e-01	2.234e-03
Line.41	HLA-C06:02	1.123e-01	1.543e-03
Line.42	HLA-A30:02	3.448e+01	2.492e-01
Line.42	HLA-A33:03	8.377e+00	6.242e-02
Line.42	HLA-B08:01	6.976e-01	6.720e-03
Line.42	HLA-B35:01	1.004e+02	6.782e-01
Line.42	HLA-C07:01	7.502e-02	3.447e-03
Line.43	HLA-A30:04	1.333e+01	6.504e-01
Line.43	HLA-A33:01	1.135e-01	7.754e-03
Line.43	HLA-B14:02	2.881e-04	1.703e-04
Line.43	HLA-B49:01	6.552e+00	3.397e-01
Line.43	HLA-C07:01	3.257e-03	1.970e-03
Line.43	HLA-C08:02	1.027e-07	7.923e-07
Line.44	HLA-A01:01	2.484e+01	8.136e-02
Line.44	HLA-A31:01	6.666e+01	1.662e-01
Line.44	HLA-B07:02	4.554e+01	1.288e-01
Line.44	HLA-B40:01	2.375e+02	6.204e-01
Line.44	HLA-C03:04	4.150e-01	2.703e-03
Line.44	HLA-C07:02	2.751e-02	4.750e-04
Line.45	HLA-A01:01	2.578e+01	6.002e-02
Line.45	HLA-A31:01	4.799e+01	9.847e-02
Line.45	HLA-B44:02	1.384e+00	4.980e-03
Line.45	HLA-B67:01	4.632e+02	8.323e-01
Line.45	HLA-C05:01	4.426e-01	2.767e-03
Line.45	HLA-C12:03	2.171e-01	1.501e-03
Line.46	HLA-A02:01	4.240e+02	5.990e-01
Line.46	HLA-A31:01	2.324e+02	3.164e-01
Line.46	HLA-B27:05	1.596e+01	3.052e-02
Line.46	HLA-B44:02	1.371e+01	3.372e-02
Line.46	HLA-C02:02	6.446e-02	5.693e-04
Line.46	HLA-C05:01	6.902e+00	1.983e-02
Line.47	HLA-A02:05	2.576e+01	6.853e-01
Line.47	HLA-A31:01	4.437e-01	1.561e-02
Line.47	HLA-B44:03	2.138e+00	7.436e-02
Line.47	HLA-B49:01	7.654e+00	2.247e-01
Line.47	HLA-C04:01	1.000e-07	6.050e-07
Line.47	HLA-C07:01	4.499e-04	6.816e-05
Line.48	HLA-A03:01	1.601e+02	2.441e-01
Line.48	HLA-A31:01	1.728e+02	2.478e-01
Line.48	HLA-B08:01	1.151e+02	1.809e-01
Line.48	HLA-B38:01	2.038e+02	3.252e-01
Line.48	HLA-C07:01	2.974e-02	5.943e-04
Line.48	HLA-C12:03	2.256e-01	1.545e-03
Line.49	HLA-A26:01	3.010e+02	8.862e-01
Line.49	HLA-A31:01	9.404e+00	2.927e-02
Line.49	HLA-B38:01	2.098e+01	7.238e-02
Line.49	HLA-B44:02	8.728e-01	5.728e-03
Line.49	HLA-C05:01	6.644e-01	5.623e-03
Line.49	HLA-C12:03	3.980e-02	8.048e-04
Line.5	HLA-A01:01	1.068e+02	2.492e-01
Line.5	HLA-A03:01	2.841e+01	6.326e-02
Line.5	HLA-B18:01	1.698e+02	3.694e-01
Line.5	HLA-B55:01	1.555e+02	3.153e-01
Line.5	HLA-C03:03	1.107e-01	9.840e-04
Line.5	HLA-C07:01	3.838e-01	1.899e-03
Line.50	HLA-A03:01	1.547e+01	2.501e-01
Line.50	HLA-A32:01	1.509e-02	9.029e-04
Line.50	HLA-B27:05	4.880e-01	1.059e-02
Line.50	HLA-B35:01	4.800e+01	7.364e-01
Line.50	HLA-C02:02	1.361e-02	1.135e-03
Line.50	HLA-C04:01	8.555e-03	8.702e-04
Line.51	HLA-A23:01	6.031e+00	4.538e-02
Line.51	HLA-A32:01	2.468e-01	3.868e-03
Line.51	HLA-B44:03	1.066e+02	7.331e-01
Line.51	HLA-B44:06	2.584e+01	1.738e-01
Line.51	HLA-C04:01	1.368e-01	2.094e-03
Line.51	HLA-C05:01	6.146e+00	4.182e-02
Line.52	HLA-A26:01	4.708e+00	9.176e-02
Line.52	HLA-A32:01	2.519e-04	4.969e-05
Line.52	HLA-B44:02	1.375e-01	5.641e-03
Line.52	HLA-B45:01	5.411e+01	9.004e-01
Line.52	HLA-C05:01	4.603e-02	2.137e-03
Line.52	HLA-C06:02	3.022e-04	5.703e-05
Line.53	HLA-A03:01	7.169e+00	1.976e-02
Line.53	HLA-A33:01	7.034e-01	2.864e-03
Line.53	HLA-B14:02	2.776e-02	6.891e-04
Line.53	HLA-B35:01	4.267e+02	9.679e-01
Line.53	HLA-C04:01	1.490e-01	1.488e-03
Line.53	HLA-C08:02	2.207e+00	7.290e-03
Line.54	HLA-A33:03	1.048e+01	8.558e-02
Line.54	HLA-A68:01	9.518e+01	6.848e-01
Line.54	HLA-B35:01	2.517e+01	2.033e-01
Line.54	HLA-B44:03	2.169e+00	2.583e-02
Line.54	HLA-C04:01	2.172e-04	6.401e-05
Line.54	HLA-C07:06	8.730e-03	3.602e-04
Line.55	HLA-A02:01	3.094e+01	6.742e-02
Line.55	HLA-A68:01	4.069e+02	7.558e-01
Line.55	HLA-B13:02	6.583e+01	1.408e-01
Line.55	HLA-B35:03	8.312e+00	3.515e-02
Line.55	HLA-C04:01	4.036e-02	5.803e-04
Line.55	HLA-C06:02	1.536e-02	2.698e-04
Line.6	HLA-A01:01	1.993e+01	6.813e-02
Line.6	HLA-A11:01	1.771e+02	4.540e-01
Line.6	HLA-B08:01	2.711e+01	7.661e-02
Line.6	HLA-B40:01	1.402e+02	3.965e-01
Line.6	HLA-C03:04	3.943e-01	2.832e-03
Line.6	HLA-C07:01	2.440e-01	1.930e-03
Line.7	HLA-A01:01	1.918e+01	1.011e-01
Line.7	HLA-A11:01	8.774e+01	3.899e-01
Line.7	HLA-B08:01	9.277e+00	4.456e-02
Line.7	HLA-B55:01	1.115e+02	4.609e-01
Line.7	HLA-C03:03	9.720e-02	1.494e-03
Line.7	HLA-C07:01	2.311e-01	2.087e-03
Line.8	HLA-A01:01	9.190e+00	4.180e-02
