sample	hla	p_ijk	pi
HLA-A02:14	HLA-A02:14	1.000e+00	1.000e+00
HLA-A03:01	HLA-A03:01	6.150e+02	1.000e+00
HLA-A11:01	HLA-A11:01	3.740e+02	1.000e+00
HLA-A24:02	HLA-A24:02	9.520e+02	1.000e+00
HLA-A24:06	HLA-A24:06	2.600e+01	1.000e+00
HLA-A24:13	HLA-A24:13	1.100e+01	1.000e+00
HLA-A26:01	HLA-A26:01	2.300e+01	1.000e+00
HLA-A29:02	HLA-A29:02	1.131e+03	1.000e+00
HLA-A30:01	HLA-A30:01	4.000e+00	1.000e+00
HLA-A30:02	HLA-A30:02	2.000e+00	1.000e+00
HLA-A31:01	HLA-A31:01	3.500e+02	1.000e+00
HLA-A32:01	HLA-A32:01	6.800e+01	1.000e+00
HLA-A66:01	HLA-A66:01	7.000e+00	1.000e+00
HLA-A66:02	HLA-A66:02	4.000e+00	1.000e+00
HLA-A68:01	HLA-A68:01	1.000e+00	1.000e+00
HLA-A68:02	HLA-A68:02	3.370e+02	1.000e+00
HLA-B07:02	HLA-B07:02	2.022e+03	1.000e+00
HLA-B08:01	HLA-B08:01	6.760e+02	1.000e+00
HLA-B13:01	HLA-B13:01	2.400e+01	1.000e+00
HLA-B13:02	HLA-B13:02	1.200e+01	1.000e+00
HLA-B14:02	HLA-B14:02	3.300e+01	1.000e+00
HLA-B14:03	HLA-B14:03	2.000e+00	1.000e+00
HLA-B15:01	HLA-B15:01	1.109e+03	1.000e+00
HLA-B15:02	HLA-B15:02	3.750e+02	1.000e+00
HLA-B15:08	HLA-B15:08	1.000e+00	1.000e+00
HLA-B15:09	HLA-B15:09	1.000e+00	1.000e+00
HLA-B15:10	HLA-B15:10	1.000e+00	1.000e+00
HLA-B15:11	HLA-B15:11	1.000e+01	1.000e+00
HLA-B15:13	HLA-B15:13	3.000e+00	1.000e+00
HLA-B15:16	HLA-B15:16	1.000e+00	1.000e+00
HLA-B15:17	HLA-B15:17	1.000e+00	1.000e+00
HLA-B15:42	HLA-B15:42	1.000e+00	1.000e+00
HLA-B18:01	HLA-B18:01	1.370e+02	1.000e+00
HLA-B18:03	HLA-B18:03	2.000e+01	1.000e+00
HLA-B27:01	HLA-B27:01	4.370e+02	1.000e+00
HLA-B27:02	HLA-B27:02	2.450e+02	1.000e+00
HLA-B27:03	HLA-B27:03	7.000e+00	1.000e+00
HLA-B27:04	HLA-B27:04	3.200e+01	1.000e+00
HLA-B27:05	HLA-B27:05	2.800e+02	1.000e+00
HLA-B27:06	HLA-B27:06	3.100e+01	1.000e+00
HLA-B27:07	HLA-B27:07	6.100e+01	1.000e+00
HLA-B27:08	HLA-B27:08	7.500e+01	1.000e+00
HLA-B27:09	HLA-B27:09	3.320e+02	1.000e+00
HLA-B35:01	HLA-B35:01	2.440e+02	1.000e+00
HLA-B35:02	HLA-B35:02	2.000e+00	1.000e+00
HLA-B35:03	HLA-B35:03	1.400e+01	1.000e+00
HLA-B35:08	HLA-B35:08	2.300e+01	1.000e+00
HLA-B37:01	HLA-B37:01	8.000e+00	1.000e+00
HLA-B38:01	HLA-B38:01	2.000e+00	1.000e+00
HLA-B39:01	HLA-B39:01	1.530e+02	1.000e+00
HLA-B39:06	HLA-B39:06	6.800e+01	1.000e+00
HLA-B39:10	HLA-B39:10	1.000e+00	1.000e+00
HLA-B39:24	HLA-B39:24	4.100e+01	1.000e+00
HLA-B40:01	HLA-B40:01	2.290e+02	1.000e+00
HLA-B40:02	HLA-B40:02	1.058e+03	1.000e+00
HLA-B41:01	HLA-B41:01	4.500e+01	1.000e+00
HLA-B41:03	HLA-B41:03	9.000e+00	1.000e+00
HLA-B41:04	HLA-B41:04	3.000e+00	1.000e+00
HLA-B41:05	HLA-B41:05	5.000e+00	1.000e+00
HLA-B41:06	HLA-B41:06	2.000e+00	1.000e+00
HLA-B44:02	HLA-B44:02	5.230e+02	1.000e+00
HLA-B44:03	HLA-B44:03	3.320e+02	1.000e+00
HLA-B44:08	HLA-B44:08	4.000e+00	1.000e+00
HLA-B44:09	HLA-B44:09	1.200e+01	1.000e+00
HLA-B44:27	HLA-B44:27	7.000e+00	1.000e+00
HLA-B44:28	HLA-B44:28	2.000e+00	1.000e+00
HLA-B45:01	HLA-B45:01	1.040e+02	1.000e+00
HLA-B46:01	HLA-B46:01	2.370e+02	1.000e+00
HLA-B47:01	HLA-B47:01	4.000e+00	1.000e+00
HLA-B49:01	HLA-B49:01	1.500e+01	1.000e+00
HLA-B50:01	HLA-B50:01	6.800e+01	1.000e+00
HLA-B51:01	HLA-B51:01	6.340e+02	1.000e+00
HLA-B51:02	HLA-B51:02	1.000e+00	1.000e+00
HLA-B51:08	HLA-B51:08	5.800e+01	1.000e+00
HLA-B52:01	HLA-B52:01	1.000e+00	1.000e+00
HLA-B54:01	HLA-B54:01	1.560e+02	1.000e+00
HLA-B56:01	HLA-B56:01	9.000e+01	1.000e+00
HLA-B57:01	HLA-B57:01	2.221e+03	1.000e+00
HLA-B57:03	HLA-B57:03	3.320e+02	1.000e+00
HLA-B58:01	HLA-B58:01	2.520e+02	1.000e+00
HLA-B58:02	HLA-B58:02	1.000e+00	1.000e+00
HLA-B73:01	HLA-B73:01	3.400e+01	1.000e+00
HLA-C01:02	HLA-C01:02	2.710e+02	1.000e+00
HLA-C02:02	HLA-C02:02	1.290e+02	1.000e+00
HLA-C03:03	HLA-C03:03	2.900e+01	1.000e+00
HLA-C03:04	HLA-C03:04	1.570e+02	1.000e+00
HLA-C04:01	HLA-C04:01	2.450e+02	1.000e+00
HLA-C05:01	HLA-C05:01	4.130e+02	1.000e+00
HLA-C06:02	HLA-C06:02	2.720e+02	1.000e+00
HLA-C07:01	HLA-C07:01	1.900e+01	1.000e+00
HLA-C07:02	HLA-C07:02	1.180e+02	1.000e+00
HLA-C08:02	HLA-C08:02	3.330e+02	1.000e+00
HLA-C12:03	HLA-C12:03	9.700e+01	1.000e+00
HLA-C14:02	HLA-C14:02	3.850e+02	1.000e+00
HLA-C15:02	HLA-C15:02	2.410e+02	1.000e+00
HLA-C16:01	HLA-C16:01	3.430e+02	1.000e+00
HLA-C17:01	HLA-C17:01	5.800e+01	1.000e+00
JY	HLA-A02:01	2.734e+02	4.849e-01
JY	HLA-B07:02	2.836e+02	5.148e-01
JY	HLA-C07:02	6.014e-03	3.378e-04
LNT-229	HLA-A03:01	1.351e+03	6.673e-01
LNT-229	HLA-B35:01	6.875e+02	3.323e-01
LNT-229	HLA-C04:01	1.144e-01	4.176e-04
Line.1	HLA-A01:01	6.934e+01	6.703e-01
Line.1	HLA-A03:01	9.099e+00	8.903e-02
Line.1	HLA-B07:02	1.631e+01	1.553e-01
Line.1	HLA-B08:01	7.929e+00	7.702e-02
Line.1	HLA-C07:01	3.037e-01	7.441e-03
Line.1	HLA-C07:02	9.923e-03	9.186e-04
Line.10	HLA-A01:01	1.440e+02	3.410e-01
Line.10	HLA-A25:01	2.412e+01	7.878e-02
Line.10	HLA-B08:01	4.779e+01	1.053e-01
Line.10	HLA-B18:01	2.248e+02	4.712e-01
Line.10	HLA-C07:01	2.060e-01	2.340e-03
Line.10	HLA-C12:03	6.955e-02	1.348e-03
Line.11	HLA-A01:01	1.038e+02	1.328e-01
Line.11	HLA-A26:01	4.600e+02	4.820e-01
Line.11	HLA-B15:01	2.776e+02	3.151e-01
Line.11	HLA-B18:01	5.449e+01	6.891e-02
Line.11	HLA-C03:03	5.319e-02	4.061e-04
Line.11	HLA-C07:01	1.048e-01	8.501e-04
Line.12	HLA-A01:01	8.366e+01	2.088e-01
Line.12	HLA-A33:01	1.705e+00	7.229e-03
Line.12	HLA-B35:01	2.948e+02	6.288e-01
Line.12	HLA-B44:03	5.975e+01	1.540e-01
Line.12	HLA-C02:02	8.705e-02	1.031e-03
Line.12	HLA-C04:01	6.880e-03	1.731e-04
Line.13	HLA-A02:01	1.166e+01	1.130e-01
Line.13	HLA-A03:01	1.502e+01	1.340e-01
Line.13	HLA-B13:02	9.230e+01	7.487e-01
Line.13	HLA-B47:01	1.743e-03	2.939e-03
Line.13	HLA-C06:02	1.898e-02	1.392e-03
Line.14	HLA-A02:01	1.147e+01	3.224e-01
Line.14	HLA-A03:01	1.346e+01	3.649e-01
Line.14	HLA-B07:02	1.089e+01	3.008e-01
Line.14	HLA-B44:02	1.717e-01	1.054e-02
Line.14	HLA-C05:01	7.964e-03	1.038e-03
Line.14	HLA-C07:02	7.731e-04	3.631e-04
Line.15	HLA-A02:01	4.078e+01	2.417e-01
Line.15	HLA-A11:01	1.158e+02	6.436e-01
Line.15	HLA-B44:02	4.515e+00	4.078e-02
Line.15	HLA-B44:03	9.798e+00	7.191e-02
Line.15	HLA-C05:01	1.011e-01	1.726e-03
Line.15	HLA-C16:01	1.085e-02	3.319e-04
Line.16	HLA-A02:01	1.898e+01	2.840e-01
Line.16	HLA-A23:01	1.553e+00	3.518e-02
Line.16	HLA-B15:03	2.311e+01	3.598e-01
Line.16	HLA-B18:01	2.130e+01	3.179e-01
Line.16	HLA-C02:02	3.044e-02	1.518e-03
Line.16	HLA-C02:10	3.044e-02	1.518e-03
Line.17	HLA-A02:01	1.367e+01	4.939e-02
Line.17	HLA-A24:02	3.304e-01	3.343e-03
Line.17	HLA-B38:01	2.894e+01	9.511e-02
Line.17	HLA-B48:01	4.530e-03	6.088e-05
Line.17	HLA-C03:04	5.314e-02	6.813e-04
Line.17	HLA-C08:03	2.980e+02	8.514e-01
Line.18	HLA-A02:01	1.785e+01	6.756e-02
Line.18	HLA-A32:01	5.667e-02	6.907e-04
Line.18	HLA-B15:01	7.760e+01	2.643e-01
Line.18	HLA-B18:01	5.896e+01	2.139e-01
Line.18	HLA-C04:01	3.709e-03	1.242e-04
Line.18	HLA-C07:04	1.395e+02	4.535e-01
Line.19	HLA-A02:01	5.058e+00	1.010e-01
Line.19	HLA-A32:01	1.697e-02	8.461e-04
Line.19	HLA-B44:02	1.417e+00	3.772e-02
Line.19	HLA-B52:01	4.532e+01	8.521e-01
Line.19	HLA-C12:02	7.961e-02	3.290e-03
Line.19	HLA-C16:04	1.109e-01	5.049e-03
Line.2	HLA-A01:01	4.762e+01	2.990e-01
Line.2	HLA-A03:01	5.531e+01	3.243e-01
Line.2	HLA-B08:01	5.775e+00	3.518e-02
Line.2	HLA-B18:01	5.623e+01	3.268e-01
Line.2	HLA-C07:01	1.079e+00	1.470e-02
Line.20	HLA-A02:01	1.386e+01	2.370e-02
Line.20	HLA-A68:01	6.166e+02	8.226e-01
Line.20	HLA-B44:02	1.456e+01	3.023e-02
Line.20	HLA-C05:01	3.928e-01	1.230e-03
Line.20	HLA-C07:04	7.959e+01	1.223e-01
Line.21	HLA-A02:03	3.061e-02	5.100e-04
Line.21	HLA-A68:01	7.720e+00	4.305e-02
Line.21	HLA-B15:02	1.807e-01	1.937e-03
Line.21	HLA-B15:13	1.821e-01	2.171e-03
Line.21	HLA-C08:01	2.479e+02	9.523e-01
Line.22	HLA-A02:05	4.080e+02	7.884e-01
Line.22	HLA-A03:01	5.357e+01	1.355e-01
Line.22	HLA-B27:05	4.332e+00	1.155e-02
Line.22	HLA-B50:01	1.604e+01	6.397e-02
Line.22	HLA-C02:02	5.956e-03	1.735e-04
Line.22	HLA-C06:02	1.299e-02	4.085e-04
Line.23	HLA-A03:01	1.266e+02	4.327e-01
Line.23	HLA-B07:02	1.439e+01	6.890e-02
Line.23	HLA-B51:01	1.309e+02	4.972e-01
Line.23	HLA-C01:02	8.667e-02	1.122e-03
Line.23	HLA-C07:02	8.932e-04	1.625e-04
Line.24	HLA-A03:01	5.739e+01	4.356e-01
Line.24	HLA-B15:01	1.681e+01	1.482e-01
Line.24	HLA-B35:01	4.977e+01	4.149e-01
Line.24	HLA-C03:03	2.660e-02	1.118e-03
Line.24	HLA-C04:01	1.518e-03	2.079e-04
Line.25	HLA-A03:01	3.230e+02	4.598e-01
Line.25	HLA-B35:03	7.210e+00	2.830e-02
Line.25	HLA-B51:01	3.296e+02	5.105e-01
Line.25	HLA-C03:03	1.353e-01	9.286e-04
Line.25	HLA-C04:01	5.834e-02	5.284e-04
Line.26	HLA-A03:01	7.301e+00	1.333e-01
Line.26	HLA-A24:02	3.113e-01	1.108e-02
Line.26	HLA-B07:02	1.906e+01	3.273e-01
Line.26	HLA-B55:01	3.327e+01	5.250e-01
Line.26	HLA-C03:03	5.121e-02	2.307e-03
Line.26	HLA-C07:02	3.587e-03	1.023e-03
Line.27	HLA-A03:01	1.441e+01	1.372e-01
Line.27	HLA-A24:02	7.588e-01	1.399e-02
Line.27	HLA-B14:02	2.346e-02	1.520e-03
Line.27	HLA-B51:01	8.519e+01	8.379e-01
Line.27	HLA-C01:02	2.907e-02	1.149e-03
Line.27	HLA-C08:02	5.859e-01	8.287e-03
Line.28	HLA-A03:01	4.452e+01	2.648e-01
Line.28	HLA-A24:02	1.944e-01	4.919e-03
Line.28	HLA-B44:03	3.907e+01	2.677e-01
Line.28	HLA-B55:01	8.099e+01	4.599e-01
Line.28	HLA-C03:03	2.423e-02	6.897e-04
Line.28	HLA-C16:01	1.960e-01	2.090e-03
Line.29	HLA-A03:02	1.182e+02	2.036e-01
Line.29	HLA-A26:01	3.820e+02	5.784e-01
Line.29	HLA-B35:02	1.155e+02	2.013e-01
Line.29	HLA-B44:03	5.997e+00	1.545e-02
Line.29	HLA-C03:03	3.145e-02	3.511e-04
Line.29	HLA-C16:01	1.951e-01	9.140e-04
Line.3	HLA-A01:01	6.674e+01	1.435e-01
Line.3	HLA-A03:01	5.799e+01	1.178e-01
Line.3	HLA-B08:01	2.153e+01	4.532e-02
Line.3	HLA-B35:01	3.966e+02	6.917e-01
Line.3	HLA-C04:01	5.108e-02	5.450e-04
Line.3	HLA-C07:01	1.061e-01	1.064e-03
Line.30	HLA-A11:01	1.044e+02	9.889e-01
Line.30	HLA-B27:02	2.344e-02	5.771e-04
Line.30	HLA-B55:01	5.667e-01	1.025e-02
Line.30	HLA-C03:03	3.643e-04	9.424e-05
Line.30	HLA-C05:01	4.285e-04	1.313e-04
Line.31	HLA-A11:01	4.395e+01	8.286e-02
Line.31	HLA-A23:01	1.777e+00	7.692e-03
Line.31	HLA-B35:01	4.590e+02	7.549e-01
Line.31	HLA-B49:01	7.825e+01	1.539e-01
Line.31	HLA-C04:01	1.497e-02	3.014e-04
Line.31	HLA-C07:01	5.783e-03	3.012e-04
Line.32	HLA-A11:01	4.560e+00	3.548e-02
Line.32	HLA-A68:01	1.660e+02	8.957e-01
Line.32	HLA-B51:01	9.944e+00	6.168e-02
Line.32	HLA-B56:01	4.444e-01	6.998e-03
Line.32	HLA-C01:02	5.796e-03	8.651e-05
Line.32	HLA-C07:02	3.980e-07	8.187e-06
Line.33	HLA-A01:01	1.517e+02	5.817e-01
Line.33	HLA-A23:01	7.948e+00	4.377e-02
Line.33	HLA-B08:01	3.750e+01	1.334e-01
Line.33	HLA-B15:03	5.430e+01	2.234e-01
Line.33	HLA-C01:02	3.252e+00	1.355e-02
Line.33	HLA-C12:03	2.998e-01	4.262e-03
Line.34	HLA-A01:01	1.392e+02	1.616e-01
Line.34	HLA-A24:02	5.457e+00	1.288e-02
Line.34	HLA-B08:01	2.875e+01	3.407e-02
Line.34	HLA-B35:01	8.063e+02	7.896e-01
Line.34	HLA-C04:01	3.659e-02	3.775e-04
Line.34	HLA-C07:01	2.307e-01	1.441e-03
Line.35	HLA-A23:01	1.532e+00	2.984e-02
Line.35	HLA-A24:02	5.894e-01	1.378e-02
Line.35	HLA-B15:01	5.615e+01	5.930e-01
Line.35	HLA-B51:01	3.130e+01	3.547e-01
Line.35	HLA-C03:03	1.624e-02	8.727e-04
Line.35	HLA-C14:02	4.119e-01	7.800e-03
Line.36	HLA-A24:02	4.097e+00	1.166e-02
Line.36	HLA-A25:01	5.194e+00	1.204e-02
Line.36	HLA-B07:02	1.927e+02	2.274e-01
Line.36	HLA-B18:01	7.009e+02	7.476e-01
Line.36	HLA-C07:02	4.906e-02	8.963e-04
Line.36	HLA-C12:03	3.737e-02	4.054e-04
Line.37	HLA-A02:01	9.415e+00	5.701e-02
Line.37	HLA-A29:01	3.524e+00	2.399e-02
Line.37	HLA-B35:01	1.062e+02	5.338e-01
Line.37	HLA-B51:01	7.072e+01	3.831e-01
Line.37	HLA-C04:01	5.923e-03	3.085e-04
Line.37	HLA-C15:02	1.516e-01	1.828e-03
Line.38	HLA-A02:01	4.275e+02	5.688e-01
Line.38	HLA-A29:02	7.649e+01	1.087e-01
Line.38	HLA-B44:02	4.878e+01	8.775e-02
Line.38	HLA-B44:03	1.440e+02	2.115e-01
Line.38	HLA-C05:01	8.051e+00	1.680e-02
Line.38	HLA-C16:01	4.172e+00	6.534e-03
Line.39	HLA-A03:01	1.882e+02	3.665e-01
Line.39	HLA-A29:02	5.520e+01	1.212e-01
Line.39	HLA-B07:02	1.505e+02	3.026e-01
Line.39	HLA-B44:03	8.855e+01	2.029e-01
Line.39	HLA-C07:02	5.970e-03	3.710e-04
Line.39	HLA-C16:01	2.570e+00	6.377e-03
Line.4	HLA-A01:01	1.036e+02	3.324e-01
Line.4	HLA-A03:01	2.303e+01	7.456e-02
Line.4	HLA-B15:01	1.828e+02	5.520e-01
Line.4	HLA-B37:01	1.140e+01	3.917e-02
Line.4	HLA-C03:03	8.795e-02	1.199e-03
Line.4	HLA-C06:02	1.604e-02	6.463e-04
Line.40	HLA-A29:02	4.250e+02	6.807e-01
Line.40	HLA-B35:01	1.293e+02	2.171e-01
Line.40	HLA-B44:03	4.497e+01	9.961e-02
Line.40	HLA-C04:01	1.087e-02	1.983e-04
Line.40	HLA-C16:01	7.493e-01	2.463e-03
Line.41	HLA-A24:02	7.237e-01	6.629e-03
Line.41	HLA-A30:01	2.808e+01	8.582e-02
Line.41	HLA-B13:02	2.728e+02	8.022e-01
Line.41	HLA-B40:02	2.727e+01	1.028e-01
Line.41	HLA-C03:04	1.139e-01	1.282e-03
Line.41	HLA-C06:02	3.941e-02	1.199e-03
Line.42	HLA-A30:02	5.574e+01	3.852e-01
Line.42	HLA-A33:03	5.396e+00	5.005e-02
Line.42	HLA-B08:01	5.987e-01	5.814e-03
Line.42	HLA-B35:01	8.223e+01	5.562e-01
Line.42	HLA-C07:01	2.835e-02	2.809e-03
Line.43	HLA-A30:04	1.747e+01	8.213e-01
Line.43	HLA-A33:01	7.792e-03	2.050e-03
Line.43	HLA-B14:02	5.284e-04	1.691e-04
Line.43	HLA-B49:01	2.517e+00	1.744e-01
Line.43	HLA-C07:01	2.450e-03	2.051e-03
Line.43	HLA-C08:02	3.975e-07	9.353e-07
Line.44	HLA-A01:01	5.991e+01	1.817e-01
Line.44	HLA-A31:01	1.074e+02	2.575e-01
Line.44	HLA-B07:02	3.665e+01	1.052e-01
Line.44	HLA-B40:01	1.708e+02	4.537e-01
Line.44	HLA-C03:04	1.941e-01	1.468e-03
Line.44	HLA-C07:02	5.975e-03	3.542e-04
Line.45	HLA-A01:01	4.660e+01	1.024e-01
Line.45	HLA-A31:01	1.216e+02	2.310e-01
Line.45	HLA-B44:02	7.065e-01	3.276e-03
Line.45	HLA-B67:01	3.694e+02	6.594e-01
Line.45	HLA-C05:01	6.238e-01	3.115e-03
Line.45	HLA-C12:03	4.423e-02	7.910e-04
Line.46	HLA-A02:01	3.307e+02	4.896e-01
Line.46	HLA-A31:01	3.240e+02	4.293e-01
Line.46	HLA-B27:05	2.029e+01	3.616e-02
Line.46	HLA-B44:02	1.051e+01	2.841e-02
Line.46	HLA-C02:02	4.964e-02	4.222e-04
Line.46	HLA-C05:01	7.444e+00	1.616e-02
Line.47	HLA-A02:05	2.773e+01	7.248e-01
Line.47	HLA-A31:01	1.213e+00	3.753e-02
Line.47	HLA-B44:03	2.372e+00	8.540e-02
Line.47	HLA-B49:01	4.686e+00	1.522e-01
Line.47	HLA-C04:01	1.000e-07	6.175e-07
Line.47	HLA-C07:01	7.887e-05	4.496e-05
Line.48	HLA-A03:01	1.152e+02	1.911e-01
Line.48	HLA-A31:01	2.610e+02	3.734e-01
Line.48	HLA-B08:01	1.164e+02	1.760e-01
Line.48	HLA-B38:01	1.592e+02	2.582e-01
Line.48	HLA-C07:01	7.993e-03	5.211e-04
Line.48	HLA-C12:03	1.022e-01	8.700e-04
Line.49	HLA-A26:01	3.084e+02	9.045e-01
Line.49	HLA-A31:01	1.142e+01	3.991e-02
Line.49	HLA-B38:01	1.178e+01	4.499e-02
Line.49	HLA-B44:02	6.799e-01	5.022e-03
Line.49	HLA-C05:01	6.592e-01	5.153e-03
Line.49	HLA-C12:03	1.047e-02	4.716e-04
Line.5	HLA-A01:01	1.463e+02	3.383e-01
Line.5	HLA-A03:01	2.798e+01	6.244e-02
Line.5	HLA-B18:01	1.557e+02	3.308e-01
Line.5	HLA-B55:01	1.308e+02	2.665e-01
Line.5	HLA-C03:03	4.886e-02	6.146e-04
Line.5	HLA-C07:01	1.251e-01	1.310e-03
Line.50	HLA-A03:01	1.417e+01	2.301e-01
Line.50	HLA-A32:01	2.265e-02	1.182e-03
Line.50	HLA-B27:05	1.124e+00	2.116e-02
Line.50	HLA-B35:01	4.867e+01	7.457e-01
Line.50	HLA-C02:02	1.183e-02	1.042e-03
Line.50	HLA-C04:01	6.185e-03	8.000e-04
Line.51	HLA-A23:01	3.994e+00	3.485e-02
Line.51	HLA-A32:01	8.596e-01	7.370e-03
Line.51	HLA-B44:03	1.142e+02	7.812e-01
Line.51	HLA-B44:06	2.184e+01	1.435e-01
Line.51	HLA-C04:01	4.830e-02	1.216e-03
Line.51	HLA-C05:01	4.113e+00	3.184e-02
Line.52	HLA-A26:01	7.791e+00	1.340e-01
Line.52	HLA-A32:01	4.226e-04	5.490e-05
Line.52	HLA-B44:02	1.309e-01	5.673e-03
Line.52	HLA-B45:01	5.103e+01	8.579e-01
Line.52	HLA-C05:01	5.182e-02	2.299e-03
Line.52	HLA-C06:02	1.046e-04	5.152e-05
Line.53	HLA-A03:01	6.646e+00	1.934e-02
Line.53	HLA-A33:01	3.582e-01	2.490e-03
Line.53	HLA-B14:02	1.684e-02	5.759e-04
Line.53	HLA-B35:01	4.283e+02	9.705e-01
Line.53	HLA-C04:01	1.299e-01	1.396e-03
Line.53	HLA-C08:02	1.564e+00	5.658e-03
Line.54	HLA-A33:03	6.561e+00	6.302e-02
Line.54	HLA-A68:01	1.050e+02	7.588e-01
Line.54	HLA-B35:01	1.931e+01	1.523e-01
Line.54	HLA-B44:03	2.114e+00	2.547e-02
Line.54	HLA-C04:01	1.129e-04	5.806e-05
Line.54	HLA-C07:06	2.391e-03	2.753e-04
Line.55	HLA-A02:01	2.226e+01	5.232e-02
Line.55	HLA-A68:01	4.289e+02	8.032e-01
Line.55	HLA-B13:02	5.506e+01	1.158e-01
Line.55	HLA-B35:03	5.790e+00	2.805e-02
Line.55	HLA-C04:01	2.591e-02	4.319e-04
Line.55	HLA-C06:02	6.104e-03	2.386e-04
Line.6	HLA-A01:01	4.868e+01	1.492e-01
Line.6	HLA-A11:01	1.990e+02	5.094e-01
Line.6	HLA-B08:01	2.661e+01	7.055e-02
Line.6	HLA-B40:01	9.038e+01	2.676e-01
Line.6	HLA-C03:04	2.126e-01	1.685e-03
Line.6	HLA-C07:01	9.614e-02	1.551e-03
Line.7	HLA-A01:01	3.497e+01	1.698e-01
Line.7	HLA-A11:01	9.166e+01	4.066e-01
Line.7	HLA-B08:01	6.990e+00	3.224e-02
Line.7	HLA-B55:01	9.426e+01	3.889e-01
Line.7	HLA-C03:03	5.111e-02	9.610e-04
Line.7	HLA-C07:01	7.400e-02	1.424e-03
Line.8	HLA-A01:01	1.339e+01	5.922e-02
