sample	hla	p_ijk	pi
HCC1937	HLA-C07:02	3.637e+00	8.018e-03
HCT116	HLA-A01:01	8.852e+01	1.198e-01
HCT116	HLA-A02:01	1.616e+02	1.878e-01
HCT116	HLA-B18:01	4.127e+01	5.232e-02
HCT116	HLA-B45:01	5.604e+02	6.281e-01
HCT116	HLA-C05:01	2.241e+00	7.542e-03
HCT116	HLA-C07:01	1.987e+00	4.468e-03
HEK293	HLA-A03:01	1.012e+03	9.816e-01
HEK293	HLA-B07:02	1.515e+01	1.772e-02
HEK293	HLA-C07:02	1.433e-01	6.899e-04
HL-60	HLA-A01:01	4.519e+00	4.668e-03
HL-60	HLA-B57:01	1.240e+03	9.794e-01
HL-60	HLA-C06:02	9.103e+00	1.597e-02
HLA-A01:01	HLA-A01:01	1.372e+03	1.000e+00
HLA-A02:01	HLA-A02:01	1.850e+03	1.000e+00
HLA-A02:03	HLA-A02:03	1.790e+02	1.000e+00
HLA-A02:04	HLA-A02:04	3.100e+02	1.000e+00
HLA-A02:05	HLA-A02:05	3.500e+01	1.000e+00
HLA-A02:07	HLA-A02:07	4.550e+02	1.000e+00
HLA-A02:14	HLA-A02:14	1.000e+00	1.000e+00
HLA-A03:01	HLA-A03:01	6.550e+02	1.000e+00
HLA-A11:01	HLA-A11:01	3.820e+02	1.000e+00
HLA-A23:01	HLA-A23:01	3.000e+00	1.000e+00
HLA-A24:02	HLA-A24:02	1.052e+03	1.000e+00
HLA-A24:06	HLA-A24:06	2.600e+01	1.000e+00
HLA-A24:13	HLA-A24:13	1.300e+01	1.000e+00
HLA-A26:01	HLA-A26:01	3.000e+01	1.000e+00
HLA-A26:03	HLA-A26:03	1.000e+00	1.000e+00
HLA-A29:02	HLA-A29:02	1.157e+03	1.000e+00
HLA-A30:01	HLA-A30:01	2.000e+00	1.000e+00
HLA-A30:02	HLA-A30:02	1.000e+00	1.000e+00
HLA-A31:01	HLA-A31:01	3.280e+02	1.000e+00
HLA-A32:01	HLA-A32:01	5.400e+01	1.000e+00
HLA-A66:01	HLA-A66:01	8.000e+00	1.000e+00
HLA-A66:02	HLA-A66:02	3.000e+00	1.000e+00
HLA-A68:01	HLA-A68:01	2.000e+00	1.000e+00
HLA-A68:02	HLA-A68:02	3.290e+02	1.000e+00
HLA-B07:02	HLA-B07:02	2.080e+03	1.000e+00
HLA-B08:01	HLA-B08:01	6.930e+02	1.000e+00
HLA-B13:01	HLA-B13:01	9.000e+00	1.000e+00
HLA-B13:02	HLA-B13:02	6.000e+00	1.000e+00
HLA-B14:02	HLA-B14:02	3.300e+01	1.000e+00
HLA-B14:03	HLA-B14:03	1.000e+00	1.000e+00
HLA-B15:01	HLA-B15:01	1.086e+03	1.000e+00
HLA-B15:02	HLA-B15:02	3.890e+02	1.000e+00
HLA-B15:08	HLA-B15:08	2.000e+00	1.000e+00
HLA-B15:10	HLA-B15:10	1.000e+00	1.000e+00
HLA-B15:11	HLA-B15:11	1.400e+01	1.000e+00
HLA-B15:17	HLA-B15:17	2.000e+00	1.000e+00
HLA-B15:42	HLA-B15:42	1.000e+00	1.000e+00
HLA-B18:01	HLA-B18:01	1.450e+02	1.000e+00
HLA-B18:03	HLA-B18:03	1.900e+01	1.000e+00
HLA-B27:01	HLA-B27:01	4.360e+02	1.000e+00
HLA-B27:02	HLA-B27:02	2.260e+02	1.000e+00
HLA-B27:03	HLA-B27:03	1.100e+01	1.000e+00
HLA-B27:04	HLA-B27:04	3.000e+01	1.000e+00
HLA-B27:05	HLA-B27:05	2.890e+02	1.000e+00
HLA-B27:06	HLA-B27:06	2.600e+01	1.000e+00
HLA-B27:07	HLA-B27:07	4.900e+01	1.000e+00
HLA-B27:08	HLA-B27:08	8.100e+01	1.000e+00
HLA-B27:09	HLA-B27:09	3.950e+02	1.000e+00
HLA-B35:01	HLA-B35:01	2.740e+02	1.000e+00
HLA-B35:02	HLA-B35:02	2.000e+00	1.000e+00
HLA-B35:03	HLA-B35:03	1.000e+01	1.000e+00
HLA-B35:04	HLA-B35:04	1.000e+00	1.000e+00
HLA-B35:06	HLA-B35:06	1.000e+00	1.000e+00
HLA-B35:08	HLA-B35:08	2.200e+01	1.000e+00
HLA-B37:01	HLA-B37:01	5.000e+00	1.000e+00
HLA-B38:01	HLA-B38:01	1.000e+00	1.000e+00
HLA-B39:01	HLA-B39:01	1.330e+02	1.000e+00
HLA-B39:06	HLA-B39:06	5.600e+01	1.000e+00
HLA-B39:24	HLA-B39:24	2.800e+01	1.000e+00
HLA-B40:01	HLA-B40:01	2.280e+02	1.000e+00
HLA-B40:02	HLA-B40:02	1.098e+03	1.000e+00
HLA-B41:01	HLA-B41:01	5.200e+01	1.000e+00
HLA-B41:03	HLA-B41:03	5.000e+00	1.000e+00
HLA-B41:04	HLA-B41:04	1.000e+01	1.000e+00
HLA-B41:05	HLA-B41:05	1.000e+01	1.000e+00
HLA-B41:06	HLA-B41:06	4.000e+00	1.000e+00
HLA-B42:01	HLA-B42:01	1.000e+00	1.000e+00
HLA-B44:02	HLA-B44:02	4.990e+02	1.000e+00
HLA-B44:03	HLA-B44:03	3.540e+02	1.000e+00
HLA-B44:08	HLA-B44:08	2.000e+00	1.000e+00
HLA-B44:09	HLA-B44:09	1.600e+01	1.000e+00
HLA-B44:27	HLA-B44:27	1.000e+00	1.000e+00
HLA-B44:28	HLA-B44:28	6.000e+00	1.000e+00
HLA-B45:01	HLA-B45:01	7.900e+01	1.000e+00
HLA-B46:01	HLA-B46:01	2.300e+02	1.000e+00
HLA-B47:01	HLA-B47:01	6.000e+00	1.000e+00
HLA-B49:01	HLA-B49:01	2.000e+01	1.000e+00
HLA-B50:01	HLA-B50:01	6.400e+01	1.000e+00
HLA-B51:01	HLA-B51:01	6.170e+02	1.000e+00
HLA-B51:08	HLA-B51:08	4.100e+01	1.000e+00
HLA-B52:01	HLA-B52:01	1.000e+00	1.000e+00
HLA-B54:01	HLA-B54:01	1.370e+02	1.000e+00
HLA-B56:01	HLA-B56:01	7.300e+01	1.000e+00
HLA-B57:01	HLA-B57:01	2.178e+03	1.000e+00
HLA-B57:03	HLA-B57:03	3.810e+02	1.000e+00
HLA-B58:01	HLA-B58:01	2.510e+02	1.000e+00
HLA-B73:01	HLA-B73:01	2.700e+01	1.000e+00
HLA-C01:02	HLA-C01:02	2.750e+02	1.000e+00
HLA-C02:02	HLA-C02:02	1.410e+02	1.000e+00
HLA-C03:03	HLA-C03:03	2.300e+01	1.000e+00
HLA-C03:04	HLA-C03:04	1.730e+02	1.000e+00
HLA-C04:01	HLA-C04:01	2.340e+02	1.000e+00
HLA-C05:01	HLA-C05:01	4.360e+02	1.000e+00
HLA-C06:02	HLA-C06:02	2.700e+02	1.000e+00
HLA-C07:01	HLA-C07:01	2.900e+01	1.000e+00
HLA-C07:02	HLA-C07:02	1.080e+02	1.000e+00
HLA-C08:02	HLA-C08:02	4.000e+02	1.000e+00
HLA-C12:03	HLA-C12:03	1.110e+02	1.000e+00
HLA-C14:02	HLA-C14:02	3.650e+02	1.000e+00
HLA-C15:02	HLA-C15:02	2.440e+02	1.000e+00
HLA-C16:01	HLA-C16:01	3.260e+02	1.000e+00
HLA-C17:01	HLA-C17:01	4.900e+01	1.000e+00
JY	HLA-A02:01	3.770e+02	6.077e-01
JY	HLA-B07:02	2.342e+02	3.894e-01
JY	HLA-C07:02	7.843e-01	2.939e-03
LNT-229	HLA-A03:01	1.442e+03	7.132e-01
LNT-229	HLA-B35:01	5.552e+02	2.863e-01
LNT-229	HLA-C04:01	2.499e-01	5.803e-04
Line.1	HLA-A01:01	6.233e+01	6.085e-01
Line.1	HLA-A03:01	1.401e+01	1.390e-01
Line.1	HLA-B07:02	1.463e+01	1.386e-01
Line.1	HLA-B08:01	5.987e+00	5.674e-02
Line.1	HLA-C07:01	4.332e+00	4.770e-02
Line.1	HLA-C07:02	7.139e-01	9.424e-03
Line.10	HLA-A01:01	1.603e+02	3.837e-01
Line.10	HLA-A25:01	2.576e+01	6.828e-02
Line.10	HLA-B08:01	1.344e+01	3.141e-02
Line.10	HLA-B18:01	2.274e+02	5.023e-01
Line.10	HLA-C07:01	1.908e+00	7.074e-03
Line.10	HLA-C12:03	1.221e+00	7.283e-03
Line.11	HLA-A01:01	1.373e+02	1.477e-01
Line.11	HLA-A26:01	4.664e+02	4.488e-01
Line.11	HLA-B15:01	2.848e+02	2.882e-01
Line.11	HLA-B18:01	1.109e+02	1.117e-01
Line.11	HLA-C03:03	1.438e-01	7.512e-04
Line.11	HLA-C07:01	1.486e+00	2.780e-03
Line.12	HLA-A01:01	7.418e+01	1.766e-01
Line.12	HLA-A33:01	2.914e+01	6.571e-02
Line.12	HLA-B35:01	2.274e+02	4.872e-01
Line.12	HLA-B44:03	1.131e+02	2.685e-01
Line.12	HLA-C02:02	2.268e-01	1.700e-03
Line.12	HLA-C04:01	1.355e-02	1.825e-04
Line.13	HLA-A02:01	1.598e+01	2.139e-01
Line.13	HLA-A03:01	6.193e+00	8.571e-02
Line.13	HLA-B13:02	5.292e+01	6.210e-01
Line.13	HLA-B47:01	4.520e+00	6.853e-02
Line.13	HLA-C06:02	3.776e-01	1.082e-02
Line.14	HLA-A02:01	2.688e+01	5.294e-01
Line.14	HLA-A03:01	1.249e+01	2.510e-01
Line.14	HLA-B07:02	6.957e+00	1.420e-01
Line.14	HLA-B44:02	6.496e-01	1.670e-02
Line.14	HLA-C05:01	1.968e+00	5.867e-02
Line.14	HLA-C07:02	5.708e-02	2.171e-03
Line.15	HLA-A02:01	5.307e+01	2.577e-01
Line.15	HLA-A11:01	1.285e+02	5.989e-01
Line.15	HLA-B44:02	7.353e+00	4.645e-02
Line.15	HLA-B44:03	1.727e+01	8.932e-02
Line.15	HLA-C05:01	1.125e-01	2.443e-03
Line.15	HLA-C16:01	6.858e-01	5.164e-03
Line.16	HLA-A02:01	3.344e+01	4.519e-01
Line.16	HLA-A23:01	2.714e+00	4.960e-02
Line.16	HLA-B15:03	1.431e+01	2.106e-01
Line.16	HLA-B18:01	2.144e+01	2.843e-01
Line.16	HLA-C02:02	4.378e-02	1.853e-03
Line.16	HLA-C02:10	4.378e-02	1.853e-03
Line.17	HLA-A02:01	3.132e+01	9.407e-02
Line.17	HLA-A24:02	1.439e+00	7.960e-03
Line.17	HLA-B38:01	3.479e+01	9.948e-02
Line.17	HLA-B48:01	1.414e-02	7.156e-05
Line.17	HLA-C03:04	1.513e-01	1.471e-03
Line.17	HLA-C08:03	2.943e+02	7.969e-01
Line.18	HLA-A02:01	1.627e+01	5.525e-02
Line.18	HLA-A32:01	1.245e-01	9.702e-04
Line.18	HLA-B15:01	7.713e+01	2.502e-01
Line.18	HLA-B18:01	7.685e+01	2.400e-01
Line.18	HLA-C04:01	1.012e-02	2.432e-04
Line.18	HLA-C07:04	1.526e+02	4.533e-01
Line.19	HLA-A02:01	7.928e+00	1.259e-01
Line.19	HLA-A32:01	3.044e-02	1.095e-03
Line.19	HLA-B44:02	6.255e+00	1.160e-01
Line.19	HLA-B52:01	4.894e+01	7.393e-01
Line.19	HLA-C12:02	7.390e-01	1.385e-02
Line.19	HLA-C16:04	1.122e-01	3.865e-03
Line.2	HLA-A01:01	4.938e+01	2.797e-01
Line.2	HLA-A03:01	3.931e+01	2.264e-01
Line.2	HLA-B08:01	4.587e+00	2.486e-02
Line.2	HLA-B18:01	5.988e+01	3.180e-01
Line.2	HLA-C07:01	2.784e+01	1.511e-01
Line.20	HLA-A02:01	1.366e+01	2.320e-02
Line.20	HLA-A68:01	5.763e+02	7.355e-01
Line.20	HLA-B44:02	3.233e+01	5.069e-02
Line.20	HLA-C05:01	1.240e-01	7.741e-04
Line.20	HLA-C07:04	1.406e+02	1.898e-01
Line.21	HLA-A02:03	6.412e-02	6.578e-04
Line.21	HLA-A68:01	5.016e+00	2.553e-02
Line.21	HLA-B15:02	2.953e-01	2.399e-03
Line.21	HLA-B15:13	1.830e-01	1.647e-03
Line.21	HLA-C08:01	2.844e+02	9.698e-01
Line.22	HLA-A02:05	3.845e+02	7.773e-01
Line.22	HLA-A03:01	3.283e+01	8.949e-02
Line.22	HLA-B27:05	2.585e+00	8.303e-03
Line.22	HLA-B50:01	4.199e+01	1.238e-01
Line.22	HLA-C02:02	8.947e-03	2.519e-04
Line.22	HLA-C06:02	6.136e-02	8.441e-04
Line.23	HLA-A03:01	7.580e+01	2.742e-01
Line.23	HLA-B07:02	1.276e+01	6.274e-02
Line.23	HLA-B51:01	1.764e+02	6.622e-01
Line.23	HLA-C01:02	1.438e-02	3.939e-04
Line.23	HLA-C07:02	3.349e-02	4.330e-04
Line.24	HLA-A03:01	5.298e+01	5.027e-01
Line.24	HLA-B15:01	1.669e+01	1.967e-01
Line.24	HLA-B35:01	2.629e+01	2.986e-01
Line.24	HLA-C03:03	3.768e-02	1.772e-03
Line.24	HLA-C04:01	1.397e-03	1.916e-04
Line.25	HLA-A03:01	2.692e+02	3.901e-01
Line.25	HLA-B35:03	7.049e+00	2.237e-02
Line.25	HLA-B51:01	3.894e+02	5.854e-01
Line.25	HLA-C03:03	2.390e-01	1.714e-03
Line.25	HLA-C04:01	4.487e-02	4.486e-04
Line.26	HLA-A03:01	4.387e+00	6.375e-02
Line.26	HLA-A24:02	8.690e-01	2.023e-02
Line.26	HLA-B07:02	2.213e+01	3.088e-01
Line.26	HLA-B55:01	4.543e+01	6.006e-01
Line.26	HLA-C03:03	4.341e-02	2.268e-03
Line.26	HLA-C07:02	1.397e-01	4.287e-03
Line.27	HLA-A03:01	5.710e+00	4.869e-02
Line.27	HLA-A24:02	6.682e-01	1.026e-02
Line.27	HLA-B14:02	2.975e-01	6.439e-03
Line.27	HLA-B51:01	1.227e+02	9.112e-01
Line.27	HLA-C01:02	4.611e-02	1.812e-03
Line.27	HLA-C08:02	1.544e+00	2.160e-02
Line.28	HLA-A03:01	2.409e+01	1.373e-01
Line.28	HLA-A24:02	2.684e+00	2.273e-02
Line.28	HLA-B44:03	6.710e+01	3.819e-01
Line.28	HLA-B55:01	8.417e+01	4.476e-01
Line.28	HLA-C03:03	3.465e-02	9.169e-04
Line.28	HLA-C16:01	9.233e-01	9.565e-03
Line.29	HLA-A03:02	2.149e+02	3.118e-01
Line.29	HLA-A26:01	3.990e+02	5.738e-01
Line.29	HLA-B35:02	4.199e+01	8.078e-02
Line.29	HLA-B44:03	1.746e+01	3.083e-02
Line.29	HLA-C03:03	6.568e-02	5.250e-04
Line.29	HLA-C16:01	5.798e-01	2.335e-03
Line.3	HLA-A01:01	1.156e+02	2.273e-01
Line.3	HLA-A03:01	5.582e+01	1.118e-01
Line.3	HLA-B08:01	2.370e+01	4.745e-02
Line.3	HLA-B35:01	3.346e+02	6.066e-01
Line.3	HLA-C04:01	6.281e-02	4.982e-04
Line.3	HLA-C07:01	2.200e+00	6.358e-03
Line.30	HLA-A11:01	1.247e+02	9.577e-01
Line.30	HLA-B27:02	2.941e-05	1.011e-05
Line.30	HLA-B55:01	4.260e+00	4.201e-02
Line.30	HLA-C03:03	6.848e-04	1.191e-04
Line.30	HLA-C05:01	5.910e-04	1.186e-04
Line.31	HLA-A11:01	4.077e+01	7.724e-02
Line.31	HLA-A23:01	2.107e+00	6.596e-03
Line.31	HLA-B35:01	3.731e+02	6.432e-01
Line.31	HLA-B49:01	1.518e+02	2.719e-01
Line.31	HLA-C04:01	1.415e-02	2.804e-04
Line.31	HLA-C07:01	1.193e-01	7.917e-04
Line.32	HLA-A11:01	9.236e+00	6.518e-02
Line.32	HLA-A68:01	1.489e+02	8.253e-01
Line.32	HLA-B51:01	1.676e+01	9.617e-02
Line.32	HLA-B56:01	1.119e+00	1.328e-02
Line.32	HLA-C01:02	7.499e-05	1.645e-05
Line.32	HLA-C07:02	1.149e-04	1.179e-05
Line.33	HLA-A01:01	1.218e+02	4.662e-01
Line.33	HLA-A23:01	8.619e+00	4.342e-02
Line.33	HLA-B08:01	1.308e+01	4.951e-02
Line.33	HLA-B15:03	1.062e+02	4.176e-01
Line.33	HLA-C01:02	3.152e-01	2.706e-03
Line.33	HLA-C12:03	2.954e+00	2.054e-02
Line.34	HLA-A01:01	1.767e+02	1.859e-01
Line.34	HLA-A24:02	1.710e+01	2.440e-02
Line.34	HLA-B08:01	1.679e+01	1.934e-02
Line.34	HLA-B35:01	8.047e+02	7.650e-01
Line.34	HLA-C04:01	2.782e-01	1.098e-03
Line.34	HLA-C07:01	2.415e+00	4.273e-03
Line.35	HLA-A23:01	2.576e+00	3.794e-02
Line.35	HLA-A24:02	2.831e+00	4.107e-02
Line.35	HLA-B15:01	4.847e+01	5.389e-01
Line.35	HLA-B51:01	3.333e+01	3.671e-01
Line.35	HLA-C03:03	2.965e-02	1.480e-03
Line.35	HLA-C14:02	7.596e-01	1.357e-02
Line.36	HLA-A24:02	2.060e+01	3.274e-02
Line.36	HLA-A25:01	1.321e+01	1.993e-02
Line.36	HLA-B07:02	2.017e+02	2.274e-01
Line.36	HLA-B18:01	6.972e+02	7.116e-01
Line.36	HLA-C07:02	2.972e+00	6.594e-03
Line.36	HLA-C12:03	3.686e-01	1.747e-03
Line.37	HLA-A02:01	1.618e+01	9.525e-02
Line.37	HLA-A29:01	2.153e+00	1.700e-02
Line.37	HLA-B35:01	6.727e+01	3.709e-01
Line.37	HLA-B51:01	9.667e+01	5.095e-01
Line.37	HLA-C04:01	1.135e-02	4.599e-04
Line.37	HLA-C15:02	7.147e-01	6.902e-03
Line.38	HLA-A02:01	3.732e+02	4.638e-01
Line.38	HLA-A29:02	6.396e+01	8.924e-02
Line.38	HLA-B44:02	8.680e+01	1.292e-01
Line.38	HLA-B44:03	2.314e+02	2.910e-01
Line.38	HLA-C05:01	4.992e+00	1.538e-02
Line.38	HLA-C16:01	4.738e+00	1.141e-02
Line.39	HLA-A03:01	1.777e+02	3.101e-01
Line.39	HLA-A29:02	4.841e+01	9.476e-02
Line.39	HLA-B07:02	1.092e+02	1.952e-01
Line.39	HLA-B44:03	2.162e+02	3.803e-01
Line.39	HLA-C07:02	7.034e-01	2.844e-03
Line.39	HLA-C16:01	5.688e+00	1.690e-02
Line.4	HLA-A01:01	1.285e+02	3.742e-01
Line.4	HLA-A03:01	1.497e+01	4.664e-02
Line.4	HLA-B15:01	1.561e+02	4.357e-01
Line.4	HLA-B37:01	5.142e+01	1.364e-01
Line.4	HLA-C03:03	2.535e-01	2.549e-03
Line.4	HLA-C06:02	7.758e-01	4.499e-03
Line.40	HLA-A29:02	4.295e+02	6.572e-01
Line.40	HLA-B35:01	1.205e+02	2.059e-01
Line.40	HLA-B44:03	6.718e+01	1.295e-01
Line.40	HLA-C04:01	9.463e-03	1.574e-04
Line.40	HLA-C16:01	2.840e+00	7.247e-03
Line.41	HLA-A24:02	2.137e+00	1.199e-02
Line.41	HLA-A30:01	4.260e+01	1.227e-01
Line.41	HLA-B13:02	2.768e+02	7.431e-01
Line.41	HLA-B40:02	3.153e+01	1.140e-01
Line.41	HLA-C03:04	3.059e-01	3.146e-03
Line.41	HLA-C06:02	6.219e-01	5.040e-03
Line.42	HLA-A30:02	2.578e+01	2.472e-01
Line.42	HLA-A33:03	6.800e+00	6.220e-02
Line.42	HLA-B08:01	2.077e-01	2.355e-03
Line.42	HLA-B35:01	8.411e+01	6.716e-01
Line.42	HLA-C07:01	1.103e+00	1.664e-02
Line.43	HLA-A30:04	1.715e+01	5.823e-01
Line.43	HLA-A33:01	2.169e-02	1.071e-03
Line.43	HLA-B14:02	1.063e-01	7.183e-03
Line.43	HLA-B49:01	1.168e+01	4.052e-01
Line.43	HLA-C07:01	3.363e-02	3.061e-03
Line.43	HLA-C08:02	1.106e-02	1.160e-03
Line.44	HLA-A01:01	8.950e+01	2.274e-01
Line.44	HLA-A31:01	3.970e+01	9.420e-02
Line.44	HLA-B07:02	3.838e+01	1.025e-01
Line.44	HLA-B40:01	2.389e+02	5.720e-01
Line.44	HLA-C03:04	2.442e-01	2.128e-03
Line.44	HLA-C07:02	3.307e-01	1.868e-03
Line.45	HLA-A01:01	5.788e+01	1.195e-01
Line.45	HLA-A31:01	3.803e+01	7.735e-02
Line.45	HLA-B44:02	4.565e+00	1.269e-02
Line.45	HLA-B67:01	4.408e+02	7.818e-01
Line.45	HLA-C05:01	1.210e+00	5.937e-03
Line.45	HLA-C12:03	5.111e-01	2.759e-03
Line.46	HLA-A02:01	4.460e+02	5.958e-01
Line.46	HLA-A31:01	1.967e+02	2.585e-01
Line.46	HLA-B27:05	5.287e+01	7.935e-02
Line.46	HLA-B44:02	2.235e+01	4.255e-02
Line.46	HLA-C02:02	1.361e-01	9.718e-04
Line.46	HLA-C05:01	8.964e+00	2.282e-02
Line.47	HLA-A02:05	3.210e+01	6.814e-01
Line.47	HLA-A31:01	1.419e+00	3.548e-02
Line.47	HLA-B44:03	3.644e+00	8.957e-02
Line.47	HLA-B49:01	7.828e+00	1.930e-01
Line.47	HLA-C04:01	5.415e-05	4.343e-05
Line.47	HLA-C07:01	7.202e-03	4.932e-04
Line.48	HLA-A03:01	1.514e+02	2.543e-01
Line.48	HLA-A31:01	1.577e+02	2.485e-01
Line.48	HLA-B08:01	8.677e+01	1.365e-01
Line.48	HLA-B38:01	2.222e+02	3.558e-01
Line.48	HLA-C07:01	6.979e-01	3.117e-03
Line.48	HLA-C12:03	2.475e-01	1.756e-03
Line.49	HLA-A26:01	3.564e+02	9.008e-01
Line.49	HLA-A31:01	5.357e+00	1.653e-02
Line.49	HLA-B38:01	2.375e+01	6.550e-02
Line.49	HLA-B44:02	2.756e+00	1.121e-02
Line.49	HLA-C05:01	6.029e-01	4.546e-03
Line.49	HLA-C12:03	1.158e-01	1.427e-03
Line.5	HLA-A01:01	1.532e+02	3.256e-01
Line.5	HLA-A03:01	2.087e+01	4.614e-02
Line.5	HLA-B18:01	2.011e+02	4.027e-01
Line.5	HLA-B55:01	1.078e+02	2.182e-01
Line.5	HLA-C03:03	1.142e-01	1.119e-03
Line.5	HLA-C07:01	1.989e+00	6.154e-03
Line.50	HLA-A03:01	1.638e+01	2.888e-01
Line.50	HLA-A32:01	1.194e-01	4.054e-03
Line.50	HLA-B27:05	1.312e+00	2.551e-02
Line.50	HLA-B35:01	3.917e+01	6.800e-01
Line.50	HLA-C02:02	1.853e-02	1.365e-03
Line.50	HLA-C04:01	2.644e-03	3.415e-04
Line.51	HLA-A23:01	3.122e+00	2.574e-02
Line.51	HLA-A32:01	5.865e-02	1.083e-03
Line.51	HLA-B44:03	1.390e+02	9.106e-01
Line.51	HLA-B44:06	4.928e+00	3.937e-02
Line.51	HLA-C04:01	7.128e-02	1.689e-03
Line.51	HLA-C05:01	1.808e+00	2.154e-02
Line.52	HLA-A26:01	1.134e+01	2.256e-01
Line.52	HLA-A32:01	4.068e-04	3.236e-05
Line.52	HLA-B44:02	3.330e-01	1.117e-02
Line.52	HLA-B45:01	4.031e+01	7.619e-01
Line.52	HLA-C05:01	1.064e-02	1.017e-03
Line.52	HLA-C06:02	4.040e-03	3.144e-04
Line.53	HLA-A03:01	8.810e+00	2.307e-02
Line.53	HLA-A33:01	3.278e+00	9.196e-03
Line.53	HLA-B14:02	3.109e-01	2.559e-03
Line.53	HLA-B35:01	4.540e+02	9.486e-01
Line.53	HLA-C04:01	2.694e-01	2.055e-03
Line.53	HLA-C08:02	4.325e+00	1.448e-02
Line.54	HLA-A33:03	2.044e+01	1.737e-01
Line.54	HLA-A68:01	8.446e+01	6.458e-01
Line.54	HLA-B35:01	1.603e+01	1.360e-01
Line.54	HLA-B44:03	4.039e+00	4.370e-02
Line.54	HLA-C04:01	1.415e-04	2.858e-05
Line.54	HLA-C07:06	3.262e-02	7.248e-04
Line.55	HLA-A02:01	2.859e+01	6.623e-02
Line.55	HLA-A68:01	3.922e+02	7.186e-01
Line.55	HLA-B13:02	8.767e+01	1.665e-01
Line.55	HLA-B35:03	1.330e+01	4.667e-02
Line.55	HLA-C04:01	1.831e-01	1.600e-03
Line.55	HLA-C06:02	3.598e-02	4.614e-04
Line.6	HLA-A01:01	6.842e+01	1.721e-01
Line.6	HLA-A11:01	2.187e+02	4.819e-01
Line.6	HLA-B08:01	1.244e+01	2.914e-02
Line.6	HLA-B40:01	1.250e+02	3.102e-01
Line.6	HLA-C03:04	2.062e-01	1.809e-03
Line.6	HLA-C07:01	1.169e+00	4.967e-03
Line.7	HLA-A01:01	4.658e+01	2.345e-01
Line.7	HLA-A11:01	8.382e+01	3.933e-01
Line.7	HLA-B08:01	3.963e+00	1.943e-02
Line.7	HLA-B55:01	7.543e+01	3.435e-01
Line.7	HLA-C03:03	1.055e-01	1.753e-03
Line.7	HLA-C07:01	1.104e+00	7.495e-03
Line.8	HLA-A01:01	1.569e+01	5.925e-02
Line.8	HLA-A24:02	3.401e+00	1.615e-02
